UMAP1	y_distribution	Mitocheck_Phenotypic_Class
4.0926304	0.2713061012584662	Grape
5.4137864	0.25805921253840725	Grape
4.27125	0.5323203282585608	Grape
4.356854	0.7031890160156643	Grape
4.5778375	0.9492799000431421	Grape
11.695755	0.6940873750829799	Apoptosis
5.543799	0.7811928439623906	Grape
4.5383525	0.16892611586456563	Grape
4.918751	0.3740626250073257	Grape
5.4176617	0.4137802198582661	Grape
5.9225826	0.686380230000473	Grape
5.9172225	0.2958919763768736	Grape
5.9019804	0.3032919214196661	Grape
5.900378	0.3558891546408681	Grape
5.923134	0.8103020815432322	Grape
6.0225663	0.5775900900433487	Grape
6.3786077	0.07527727983273447	Grape
6.2009296	0.0782460996904688	Grape
5.2159567	0.3712869442824993	Grape
5.1908603	0.7665910506061583	Grape
5.2392697	0.6886834264786805	Grape
5.316527	0.7079823546511866	Grape
5.313385	0.7672100660540969	Grape
5.31761	0.2871527128863294	Grape
5.3652954	0.548256281942088	Grape
5.394088	0.5433526403167696	Grape
5.98623	0.7396325011799493	Grape
5.9867063	0.9568705691056464	Grape
5.254138	0.2779899447954659	Grape
5.4111843	0.7932816727570482	Grape
5.368392	0.6599705485232624	Grape
6.0274897	0.5802378708634601	Grape
-1.2033874	0.7748797793474019	Grape
5.405281	0.9440324664280993	Grape
5.9128346	0.03669141786941299	Grape
5.421215	0.14740010251322067	Grape
-1.0256219	0.7562872315011158	Grape
5.513608	0.08379135291008455	Grape
-0.8267871	0.516123700741093	Grape
5.4083705	0.21986077664160697	Grape
5.438358	0.2742957038427515	Grape
5.440795	0.7018404829444163	Grape
5.466989	0.030192773268711615	Grape
5.4183626	0.8733194279019036	Grape
5.409147	0.44447895535227	Grape
5.4689755	0.5023932939071011	Grape
5.394043	0.5400479636936919	Grape
5.438525	0.6455442945794939	Grape
5.4934998	0.3448565866227481	Grape
5.932757	0.10110749056349133	Grape
-2.7176588	0.31837893666617656	Grape
-2.5142868	0.1681421180228203	Grape
-2.7200797	0.5561331794504739	Grape
-2.8105445	0.31802863096038647	Grape
-2.8019104	0.9580671779934349	Grape
5.652004	0.9657342779802807	Grape
6.0787387	0.6201258805682415	Grape
5.9397807	0.617497267667286	Grape
4.5518556	0.9853785645671059	Grape
-2.436868	0.887283151235186	Grape
5.692212	0.76506994915814	Grape
-2.4996343	0.3135906117427012	Grape
4.580105	0.36553902811807637	Grape
5.1601186	0.20126676576086544	Grape
4.565572	0.48714812691737464	Grape
4.851274	0.9903685221395796	Grape
5.3864484	0.9121509530115888	Grape
5.420836	0.11834943401946907	Grape
5.4268656	0.02519028929050615	Grape
5.514053	0.8986376684082662	Grape
5.401099	0.5371701279487074	Grape
5.7844615	0.20018988820845618	Grape
5.016355	0.6736532695846353	Grape
5.5286794	0.64422317792982	Grape
4.487375	0.12208560683646719	Grape
4.774964	0.2596002334976195	Grape
4.7151756	0.06007796431325796	Grape
4.4838295	0.20986047387014195	Grape
4.447888	0.13230567485306288	Grape
4.682057	0.1932362924745561	Grape
4.687396	0.685467145913117	Grape
5.8050694	0.049499744261067735	Grape
-3.565559	0.10185461524821648	Grape
-3.6118119	0.13417363807828764	Grape
3.7294903	0.316541120958134	Grape
-3.5860205	0.2987503108519409	Grape
5.655318	0.2550637853166394	Grape
-3.569586	0.7505366534324163	Grape
3.7010536	0.9980227877581006	Grape
-3.5654075	0.5339779236287958	Grape
-3.584754	0.9442027179139421	Grape
-3.628681	0.3966101121260647	Grape
5.575208	0.10668244680271344	Grape
-3.5906804	0.4087738294698373	Grape
5.754874	0.2961277734146933	Grape
5.86716	0.49340696228917813	Polylobed
5.9160833	0.6570436769164232	Polylobed
4.689669	0.4610502191524082	Grape
4.5312257	0.9351605120778256	Grape
4.3926163	0.8847648222993799	Grape
4.818026	0.7019775951661972	Grape
4.8325405	0.48968491236454914	Grape
4.7415833	0.13168728181445688	Grape
13.114856	0.3970136667776334	Prometaphase
13.025293	0.7044015394011737	Prometaphase
13.870888	0.2848855205537312	Prometaphase
13.021007	0.10398807754342043	Prometaphase
12.993462	0.9078984575106281	Prometaphase
13.142309	0.7090508098155446	Prometaphase
12.822967	0.6152764266350972	Prometaphase
15.131865	0.7924989056089166	Prometaphase
15.5503435	0.8356460375834757	Prometaphase
15.491017	0.48345899817102334	Prometaphase
15.498199	0.88118825140944	Prometaphase
13.596457	0.9164190107011054	Prometaphase
13.134864	0.2715510954247814	Prometaphase
13.707817	0.6075453597907943	Prometaphase
14.453687	0.5265840288204692	MetaphaseAlignment
14.014506	0.5379457791519024	Artefact
13.95403	0.937663093964562	Artefact
14.029308	0.305188702693029	Artefact
14.207839	0.9834339782345762	MetaphaseAlignment
13.5045395	0.9021312148042321	Prometaphase
14.376318	0.45872288861350263	MetaphaseAlignment
12.939412	0.8174532636181662	Prometaphase
13.086187	0.7690469943201406	MetaphaseAlignment
13.5678215	0.6778949696185212	Prometaphase
13.019624	0.31983388938315427	Prometaphase
13.257431	0.19645099182095394	Prometaphase
6.353147	0.6715276967657582	Prometaphase
14.338263	0.8429732964010842	MetaphaseAlignment
13.48411	0.01625278867736968	Prometaphase
12.988302	0.6428033753085121	Prometaphase
14.825019	0.44287302462221245	MetaphaseAlignment
15.218665	0.8980877551269836	Prometaphase
13.776345	0.32147293085420525	Prometaphase
13.655295	0.47418481226362175	Prometaphase
12.803578	0.5147671040351863	MetaphaseAlignment
13.123301	0.14043952137105298	MetaphaseAlignment
13.841096	0.7128923026989064	Prometaphase
14.233268	0.8304763451209596	MetaphaseAlignment
12.748335	0.05790927689626024	Prometaphase
14.125139	0.29138882053690274	MetaphaseAlignment
15.488096	0.03804468153505791	MetaphaseAlignment
13.229542	0.9565441046882424	Prometaphase
13.566876	0.6671688207038236	Prometaphase
15.454311	0.9642004194547815	Prometaphase
6.35809	0.5314942783313078	Prometaphase
12.820744	0.8020685238956139	Prometaphase
13.647024	0.37441398387974	Prometaphase
12.967696	0.3538190325726409	Prometaphase
5.3089952	0.3782678171051327	Grape
5.3909864	0.6578621337264282	Grape
4.0626416	0.3594531510216522	Grape
5.3384686	0.9003674516042256	Grape
5.4179134	0.9832748650501553	Grape
5.0924435	0.03042651533700591	Grape
3.8920734	0.19362329040249648	Grape
5.3946533	0.112249992587386	Polylobed
3.8376434	0.04236404709144326	Polylobed
3.6841378	0.22774099334728648	Grape
5.22243	0.44679332036908115	Grape
5.3977537	0.8369903652886838	Polylobed
3.7510796	0.2218240305099961	Grape
4.9986854	0.49394525566220127	Grape
3.7532544	0.9296187394467544	Polylobed
3.6359541	0.6672147067866749	Grape
3.552432	0.7980790197559975	Polylobed
5.0015416	0.5509939701854862	Grape
13.823558	0.98046645884063	Grape
4.5983753	0.5886621546814742	Grape
4.7103066	0.04551071396259154	Grape
4.848505	0.19798279993979484	Grape
4.7763405	0.40477362895714797	Grape
4.976149	0.6012771725737763	Grape
4.9272923	0.7719308674089599	Grape
5.2511525	0.41308612590388627	Grape
5.029001	0.7100583050156887	Grape
4.960731	0.789869503109125	Grape
4.715066	0.3172601972499828	Grape
4.812951	0.9792702400358185	Grape
4.5156164	0.6496564952358356	Grape
4.45836	0.8809980607861312	Grape
4.8688245	0.5559376888086067	Grape
4.5544	0.7416031071523237	Grape
4.474982	0.7705440616163653	Grape
4.5258355	0.908248379234579	Grape
4.578113	0.1503497568713703	Grape
4.502328	0.5582834241692485	Grape
4.4270854	0.4283785131058563	Grape
4.4022417	0.9231590211737403	Grape
4.463006	0.1050946942489992	Grape
4.378455	0.9825738886809128	Grape
4.5163097	0.8754513240932963	Grape
4.383171	0.07382628156424853	Grape
4.944598	0.49096638554047445	Grape
4.8137226	0.7175595002125259	Grape
4.882834	0.7381515456910565	Grape
4.9010158	0.9064941252379208	Grape
3.7740934	0.7998654355823109	Grape
4.933601	0.3109303803440895	Grape
4.854418	0.4984347858624524	Grape
4.4660044	0.701785762935854	Grape
14.3142805	0.13843684136435142	Apoptosis
4.386713	0.19399079760019733	Grape
-3.6362207	0.4810424481098726	Grape
-3.5823677	0.2982457987055127	Grape
-3.6206772	0.8625592497840949	Grape
-3.6912646	0.586277321520618	Grape
-3.6364164	0.3486651977183677	Grape
14.465561	0.8488330256044101	Apoptosis
-3.6584074	0.8048784485542388	Grape
-3.6392033	0.9983548770992695	Grape
-3.7013993	0.8473076883337348	Grape
3.952823	0.4144565348056797	Grape
-3.6732254	0.12749888176998847	Grape
-3.6793885	0.8406409082004779	Grape
3.9937937	0.05975791796039398	Grape
4.08774	0.3502712073448542	Grape
4.0874257	0.9197379807712738	Grape
4.1566954	0.9607664734451007	Grape
4.040954	0.6405645935212184	Grape
3.9795585	0.6886483169837135	Grape
13.620014	0.04245448872552249	Apoptosis
5.1758103	0.5144803410895479	Grape
5.160064	0.5468681788063412	Grape
5.085512	0.3401007461241111	Grape
5.149137	0.06859683475388434	Grape
5.169267	0.228907599724394	Grape
4.849214	0.35798393686119634	Grape
5.1438622	0.4351419865163296	Grape
4.8525987	0.5909267255335692	Grape
4.7101054	0.7223915186982364	Grape
4.9557667	0.31763187327394615	Grape
4.89927	0.3289537599189831	Grape
4.580171	0.019691642723703717	Grape
4.633592	0.040874860094018306	Grape
4.675017	0.2578216943085364	Grape
4.5590034	0.7402449976749567	Grape
4.557164	0.6283138303739122	Grape
4.591042	0.7697890206778347	Grape
4.4622674	0.7689194362148217	Grape
4.637729	0.8565674676693013	Grape
4.158928	0.7203192659868836	Grape
4.6895065	0.9790109190008228	Grape
4.5874023	0.8988252193018174	Grape
4.293857	0.5867171662232342	Grape
4.302571	0.5881576704911717	Grape
3.756196	0.034267040352229494	Polylobed
4.2857437	0.9985265777083543	Polylobed
3.7048843	0.13157599736614178	Polylobed
3.7277768	0.740347196631592	Polylobed
4.1912837	0.8210151951243089	Polylobed
5.720594	0.3730545293052032	Grape
5.743413	0.19685205466531375	Grape
5.245826	0.09875988679055503	Grape
5.6828523	0.7486060058295778	Grape
5.8875146	0.4526535292056957	Grape
5.7396994	0.7137177590011357	Grape
5.438618	0.9154076488518006	Grape
-0.40918738	0.1465837361510567	Grape
5.548887	0.9191710007237996	Grape
5.454758	0.4116264595084367	Grape
-0.38204065	0.30526700989728905	Grape
5.6828675	0.9430622606027791	Grape
3.2858343	0.9906516926063994	Grape
5.4891634	0.19889221776744814	Grape
3.3286552	0.6568383469519833	Grape
5.408728	0.10649531377106036	Grape
3.3312287	0.6509140038575058	Grape
5.4358077	0.8273132277758497	Grape
5.3670807	0.6844985465240676	Grape
5.0864944	0.41733314206259575	Grape
5.2229867	0.38306635956376955	Grape
4.3500686	0.39312241522341707	Grape
4.8622127	0.5897118179929232	Grape
5.4443893	0.8815672700724956	Grape
5.418767	0.9290661572687678	Grape
4.2730503	0.05352962020731811	Grape
5.4936666	0.1816223946456883	Grape
5.492807	0.11222431582828851	Grape
5.3808494	0.19333464076691398	Grape
5.591558	0.3466078106091718	Grape
5.5058317	0.5065316826226238	Grape
5.397926	0.6294612270091522	Grape
5.68803	0.7321422191397015	Grape
5.7420287	0.8901115413858071	Grape
5.111787	0.9890884372297908	Grape
4.9698577	0.6628564785571198	Grape
5.7542744	0.845364518667763	Grape
3.8734553	0.7780388469246989	Grape
4.747282	0.30753203921871197	Grape
4.5957594	0.875692270234923	Grape
3.8882086	0.042763137947798846	Grape
4.7849555	0.00036734375145786036	Grape
4.7087374	0.2737326293884642	Grape
4.1006866	0.4620975296274499	Grape
4.955174	0.6383628950006773	Grape
4.104775	0.1017702665445448	Grape
4.829914	0.67301013383484	Grape
3.9922738	0.8018158670596945	Grape
4.8424916	0.1853129195793668	Grape
4.5134525	0.41512525483179386	Grape
4.097115	0.5199849899533098	Grape
4.779746	0.45180701808448065	Grape
4.802551	0.7998299308884707	Grape
4.7891603	0.9605223981193308	Grape
5.725242	0.79895316400818	Grape
5.795175	0.07799281787582457	Grape
14.531895	0.8049355721591271	Apoptosis
14.523376	0.06659633223555117	Apoptosis
3.9959905	0.23597038524157	Grape
3.9751773	0.1530968968357228	Grape
4.7446833	0.19751910684608542	Grape
14.13627	0.5283151270573506	Apoptosis
4.9633584	0.6716898576108536	Grape
14.0742445	0.470321282336041	Apoptosis
3.7261136	0.9596956390292436	Grape
3.840309	0.24029232003016665	Grape
13.382251	0.7631402302547929	Apoptosis
13.241652	0.8701821785071485	Apoptosis
3.44331	0.5620661107547191	Grape
3.4355671	0.4562225019615531	Grape
13.359104	0.5961844467792436	Apoptosis
13.245167	0.42880977016034294	Apoptosis
3.3096323	0.5551938823233694	Grape
6.5333347	0.4169339521288016	Grape
6.533039	0.40046971029413403	Grape
6.673189	0.6953464681395298	Grape
4.4711843	0.09285121306796795	Grape
4.391151	0.16654207272882082	Grape
4.3588123	0.851198471715004	Grape
4.451325	0.771077346815188	Grape
4.5850224	0.2814537272943938	Grape
4.465113	0.3772689326657602	Grape
4.5463843	0.9260265066284805	Grape
4.492279	0.8180772251738613	Grape
4.450132	0.6143462999796309	Grape
4.474313	0.22149017880295774	Grape
4.4109464	0.04425197131526959	Grape
4.4983773	0.43125784684189816	Grape
4.388842	0.6726271392574619	Grape
4.4648886	0.8284804905178516	Grape
4.6191325	0.8526890057422694	Grape
4.572984	0.032775901293363385	Grape
4.49753	0.24415703383687937	Grape
4.4815273	0.33909458847740304	Grape
4.4344254	0.18873221095938586	Grape
4.476879	0.8029753783638378	Grape
4.5112815	0.7674657630849425	Grape
4.4064407	0.5168330403809708	Grape
4.3866935	0.9829264779958555	Grape
4.9984136	0.14405854109084226	Grape
4.9614053	0.8996517033276689	Grape
4.854541	0.11646325416191616	Grape
9.700637	0.1631817055141207	Interphase
9.985517	0.6962192002506188	Interphase
-7.3745317	0.10956969204168931	Prometaphase
9.731253	0.5658450954187109	Interphase
10.303422	0.4202335364726536	Interphase
11.539817	0.7284739655410148	Interphase
7.419824	0.9006752388088651	Interphase
0.5963428	0.7698715146690553	Interphase
12.690378	0.8496898764211883	Prometaphase
0.11571981	0.03294544853123238	Interphase
12.043749	0.3101954982442031	Interphase
11.938839	0.5154330866863324	Interphase
11.2952385	0.41595331462977947	Interphase
12.704984	0.23125495297968846	Interphase
11.688139	0.3078740979600233	Interphase
12.66866	0.9454309703916057	MetaphaseAlignment
12.900354	0.29418087987135155	MetaphaseAlignment
13.05836	0.35390411017978574	Prometaphase
0.31152463	0.0037097737500186856	Interphase
0.24662392	0.8450776272778745	Interphase
0.19228208	0.15484070340157663	Interphase
12.864339	0.20414427551372605	MetaphaseAlignment
12.8642025	0.2552645170920256	MetaphaseAlignment
-0.5799519	0.8846220568448426	Polylobed
-0.458375	0.20645141124631472	Polylobed
-0.49808657	0.7975263608679399	Polylobed
1.4329728	0.8080493403229045	Polylobed
12.336446	0.9270205687863958	MetaphaseAlignment
16.896685	0.11556131360031396	Polylobed
16.880646	0.21727897233783133	Polylobed
2.0863764	0.7428982920807213	Binuclear
3.9483683	0.19600075428073904	Binuclear
16.874784	0.286329546873449	Polylobed
16.839327	0.16674158011136264	Polylobed
3.0471	0.1726966861550493	Binuclear
16.879913	0.4815533546282057	Polylobed
16.87185	0.10968306211295853	Polylobed
16.851267	0.3216976184636222	Polylobed
16.872313	0.426593909598879	Polylobed
-2.0053356	0.024548116523977592	Polylobed
2.9176466	0.3883331664744526	Polylobed
2.8118465	0.09412243608551696	Polylobed
1.69421	0.49357853114617667	Polylobed
2.9945464	0.8257381885570964	Polylobed
2.8699102	0.8184221621817872	Polylobed
1.7393034	0.08044851553740051	Polylobed
1.6934643	0.6012277576745202	Polylobed
1.7699945	0.8345863819712365	Polylobed
14.051066	0.23797254293463532	MetaphaseAlignment
0.18340445	0.7619265114495991	Polylobed
-0.033215698	0.8907643464500933	Polylobed
-1.8259095	0.8061241514404441	Polylobed
6.6733747	0.10730103151550452	Artefact
-2.0612533	0.009059999522384898	Polylobed
6.700496	0.19172410992184563	Artefact
6.730324	0.27047734094662323	Artefact
-0.5816818	0.6161829906159595	Polylobed
-0.5790314	0.3842731752423184	Polylobed
-0.60822624	0.7034070306614735	Polylobed
-0.5072606	0.3530749605216086	Polylobed
-0.5539311	0.1544254246546003	Polylobed
-0.50042564	0.3126898434860351	Polylobed
-0.53061163	0.884324226389135	Polylobed
-0.4925915	0.9585323442450648	Polylobed
6.870558	0.20751273406736848	Polylobed
6.828779	0.7884683870244413	Polylobed
-0.7386431	0.2733487365398707	Polylobed
-0.6645409	0.8871315434314075	Polylobed
0.46324307	0.16554561279625546	Polylobed
0.3469795	0.6659599186940569	Polylobed
0.32146448	0.08421126471318252	Polylobed
0.16924362	0.9738933239738695	Polylobed
0.35009384	0.7006333446405428	Polylobed
-0.32271993	0.8418157394050853	Polylobed
-0.4106568	0.5666693393630345	Polylobed
-0.43308794	0.4768013639288602	Polylobed
-0.24872084	0.6218823913943651	Polylobed
-0.27818337	0.528741511699448	Polylobed
0.077907726	0.469384355145153	Polylobed
2.2999852	0.7594502514576428	Polylobed
2.253853	0.17820095493926813	Polylobed
4.1769476	0.17117204815515852	Polylobed
1.2881167	0.4318426506497062	Binuclear
1.2642733	0.320747916044946	Binuclear
1.3094954	0.0741245179130241	Binuclear
1.2805709	0.8444704924187344	Binuclear
4.6839604	0.7716028066943498	Polylobed
4.429404	0.5439214998029848	Polylobed
4.7150855	0.979324537264369	Polylobed
4.8085685	0.07260006654760531	Polylobed
-2.4104655	0.766669301027875	Polylobed
-2.1567762	0.2663703916090968	Polylobed
-1.8239195	0.3685989199435754	Polylobed
0.61136204	0.21927938520306756	Polylobed
1.5970422	0.7890378914618652	Polylobed
1.8576787	0.144240102021566	Polylobed
1.8678706	0.840016697735278	Polylobed
-5.132107	0.6615776482298339	Interphase
2.321728	0.05902324526911473	Polylobed
2.4109778	0.8109817316001534	Polylobed
1.423948	0.6277557161629794	Polylobed
-1.1984875	0.9049823195783415	Polylobed
-1.1482488	0.7487223064086382	Polylobed
-1.2281781	0.5611209274297748	Polylobed
-1.1624126	0.8365471806191977	Polylobed
-1.1337825	0.2780502383012221	Polylobed
10.057924	0.5469500618445636	Artefact
10.347092	0.29361681980341015	Artefact
10.357477	0.9682043910905087	Artefact
-1.6221018	0.22619630084200637	Artefact
1.7709689	0.015738239670462506	Artefact
-0.21511312	0.3258548420037962	Polylobed
0.22102532	0.5025093969698047	Polylobed
0.28453073	0.028362934230075076	Binuclear
-4.684536	0.5592483000339074	Binuclear
0.00738223	0.8742827749512302	Binuclear
-0.26876992	0.7047321944166701	Binuclear
2.3059726	0.6229683229783043	Binuclear
2.406197	0.9559617507082513	Binuclear
-2.1317062	0.9582793338421058	Polylobed
-1.9069247	0.8242664697032286	Polylobed
5.09333	0.607741847385851	MetaphaseAlignment
-2.0424304	0.4877645594977067	Polylobed
-2.0349393	0.01331611324646731	Polylobed
-1.9194188	0.6062619062265414	Polylobed
-1.8757951	0.9890880753568537	Polylobed
0.17901139	0.818101050024029	Binuclear
-1.9161011	0.34060464388435197	Polylobed
0.29408088	0.15204702504442202	Binuclear
0.15366212	0.7840586144671541	Polylobed
0.09124563	0.7439378206317415	Polylobed
0.20216069	0.9670467919793231	Polylobed
4.954898	0.8748423619393388	Polylobed
0.10379368	0.5556626252724074	Polylobed
-0.59521574	0.10128424696474214	Polylobed
-0.7832663	0.48350065838396006	Polylobed
-0.8036857	0.313695054022317	Polylobed
-0.72695243	0.5124084820248398	Polylobed
-0.87566304	0.3017015746396532	Polylobed
-2.3547704	0.8618229919755958	Polylobed
-0.91386384	0.8443270139828222	Polylobed
-2.3273654	0.3154651571670559	Polylobed
-2.3672743	0.599581346373995	Polylobed
1.4194129	0.4301808576390541	Polylobed
-2.669323	0.9090927570285632	Polylobed
1.7274363	0.18736090142632278	Polylobed
-2.6385994	0.6977284017849593	Polylobed
-0.97192895	0.9703753278372166	Polylobed
-1.8458267	0.17527551956309018	Polylobed
-2.3384166	0.2019664284242032	Polylobed
-2.6310377	0.6937233386722279	Polylobed
-5.869395	0.7791539245249139	Polylobed
1.844581	0.49054905479393274	Polylobed
-2.6052706	0.6096864651471213	Polylobed
-0.8801454	0.21268240881182876	Polylobed
-0.022408737	0.47661422856732605	Polylobed
-2.2937827	0.11207188087491515	Polylobed
6.561867	0.3214219252756647	Polylobed
-2.6545005	0.2847797050309543	Polylobed
1.9283762	0.44462536010242004	Polylobed
-0.9698464	0.9301263622436969	Polylobed
-2.3558223	0.1812676621478424	Polylobed
-2.3313682	0.4013882466247205	Polylobed
-0.94291097	0.6155972191096447	Polylobed
-2.9766047	0.9465570860740017	Polylobed
-2.3660784	0.13314819153576818	Polylobed
0.33694822	0.9178766169931135	Polylobed
0.05023207	0.08105378863406154	Polylobed
-1.8795382	0.4807413971602644	Polylobed
1.4719217	0.4545898672304828	Polylobed
1.1819156	0.20960272887719555	Polylobed
-1.6389401	0.3474596681158475	Polylobed
1.4917725	0.4541652683483981	Polylobed
-0.41086283	0.8652114629106292	Polylobed
10.178037	0.9550641453735598	Binuclear
-1.4352028	0.5189256786371652	Polylobed
-0.40208384	0.8700997902944219	Polylobed
6.565338	0.6081715856767794	Binuclear
-1.4554784	0.34908734198767544	Polylobed
-1.2018846	0.19419420761346906	Polylobed
-0.4003479	0.4131347717827648	Polylobed
-0.24696863	0.5228242829238477	Polylobed
10.053961	0.04444338825955618	Binuclear
-0.3650464	0.14584116587085072	Polylobed
0.5343853	0.60018442398144	Polylobed
-0.08214092	0.22500159467716208	Polylobed
1.2855803	0.8373263760812975	Polylobed
-0.7826999	0.3269422497741906	Polylobed
-0.38705006	0.10483420725325088	Polylobed
-0.97618	0.08353058855531703	Polylobed
-0.9264648	0.9371230205317796	Polylobed
0.42216942	0.11802031124187917	Polylobed
0.3457682	0.14090976416206002	Polylobed
5.6350875	0.862666057932753	Polylobed
0.25377214	0.254288130277344	Polylobed
-10.178929	0.6659514107544161	Polylobed
-10.177283	0.8167256870298913	Polylobed
-10.174035	0.6071806401301921	Polylobed
-10.171881	0.9574885434478494	Polylobed
-10.177391	0.7088828992608414	Polylobed
-10.176028	0.11275150990365834	Polylobed
-10.1733675	0.5584100265458799	Polylobed
-0.015293847	0.7181865260891839	Polylobed
0.086993955	0.8019572403734452	Polylobed
-0.07130766	0.02632133528409153	Polylobed
-0.22340518	0.7188789152714244	Polylobed
1.1276536	0.8256808210194495	Hole
13.953453	0.7468338109353565	Hole
5.3012857	0.5123491456555981	Polylobed
3.1435235	0.4580209630888029	Polylobed
3.1604583	0.5494185832998159	Polylobed
12.313546	0.704643698826602	Hole
11.664854	0.9229142906324854	SmallIrregular
12.371944	0.617035210641125	UndefinedCondensed
14.4819975	0.8878343062834696	UndefinedCondensed
6.507499	0.7012568474457274	Polylobed
6.467009	0.06833637743884757	Polylobed
6.450914	0.5008281900016218	Polylobed
6.4538083	0.28648634831524233	Polylobed
1.907753	0.2851749281325723	Elongated
1.8800671	0.3559275512159842	Elongated
11.824056	0.3147327720004758	Hole
2.3797588	0.5786099801171002	Polylobed
6.7986064	0.683601500353557	Polylobed
6.783493	0.26874938707673546	Polylobed
6.875347	0.12976262256838134	Polylobed
10.484725	0.0588087209344621	SmallIrregular
2.3978279	0.5757528450305522	Polylobed
2.5268648	0.1861301663330024	Polylobed
11.631546	0.009247994223699374	UndefinedCondensed
2.5104108	0.9277530793237041	Polylobed
12.227074	0.5371404190832406	SmallIrregular
12.372313	0.09244818024697277	Hole
6.4345756	0.8429211121274853	Polylobed
-0.7339785	0.9832027382901181	Polylobed
6.4749966	0.4486006620177172	Polylobed
6.457191	0.04248960823815817	Polylobed
0.41522828	0.1175459407560635	Polylobed
6.4632273	0.38165374664543217	Polylobed
6.5204716	0.885522637448877	Polylobed
6.5261593	0.14803867927776204	Polylobed
11.357094	0.8239900940026955	Hole
10.279405	0.014976260219019433	SmallIrregular
1.8611317	0.457388698785811	Elongated
1.8084716	0.6443971409505681	Elongated
2.3713558	0.0603794820255964	Large
10.142161	0.6147627506164867	SmallIrregular
6.894439	0.9444041214695561	Polylobed
6.9986544	0.16025992013659507	Polylobed
6.920438	0.7296113830353528	Polylobed
6.4301724	0.6090938979435434	Polylobed
-1.5250976	0.18511638887923054	Polylobed
-1.6243454	0.006203414709366029	Polylobed
-1.6743718	0.009284450505927078	Polylobed
11.444132	0.5320924091720286	SmallIrregular
3.6752348	0.9427794095611935	Polylobed
3.654321	0.6442986274656124	Polylobed
12.911332	0.7142998462937437	Folded
12.6361065	0.4938654869205371	Hole
7.0933185	0.5818889426345698	Hole
2.4368837	0.12636752533060347	Hole
10.069663	0.8768206204006308	SmallIrregular
3.0625226	0.7607926286668019	Folded
12.403055	0.9981989528446096	Hole
1.4002653	0.29772294755562134	Folded
2.0927145	0.22701777179605787	Folded
2.041552	0.12516165796134293	Folded
11.870586	0.9642097566160448	UndefinedCondensed
2.033465	0.7808851846280236	Folded
11.119727	0.1663246137196387	UndefinedCondensed
1.5054185	0.5526864711082139	Polylobed
1.541243	0.41376820806727677	Polylobed
1.800813	0.1514860078061928	Polylobed
1.8016341	0.16207298502996548	Polylobed
2.8772955	0.9634699947451857	Polylobed
3.1102576	0.3049641829577222	Polylobed
11.7884865	0.9414392916839432	UndefinedCondensed
3.0053968	0.0756106730650844	Polylobed
12.482357	0.4608030422931906	Artefact
12.378896	0.1296190485167601	Artefact
11.710879	0.004787385241172171	Elongated
14.521165	0.5537660737060766	UndefinedCondensed
11.589574	0.11389410481136342	UndefinedCondensed
14.0571995	0.7220245309336797	Hole
1.3268882	0.6981163757068996	Hole
1.6137382	0.17633290746448915	Elongated
11.697943	0.9417421432655166	SmallIrregular
11.789648	0.7210434084324896	SmallIrregular
6.8766594	0.29797026415692995	Polylobed
11.656241	0.7092337639507906	SmallIrregular
6.825235	0.731930277681536	Polylobed
6.9007983	0.3422263312509606	Polylobed
14.436668	0.3755885624614592	UndefinedCondensed
12.453383	0.3591065076533001	Hole
12.249506	0.6166184435520741	UndefinedCondensed
6.454466	0.9004101465401794	Polylobed
1.5596172	0.17319323622858762	Polylobed
7.0393586	0.8751996098363184	UndefinedCondensed
3.3993123	0.027653156505342502	UndefinedCondensed
6.474613	0.6603385959782224	Polylobed
6.426563	0.4144388731896942	Polylobed
-0.4165137	0.7912815522324937	Polylobed
0.61342585	0.721198112930903	Polylobed
1.8502868	0.480107807145184	Elongated
2.3982515	0.6438640367225967	Large
10.064434	0.5017731306999452	Polylobed
10.224785	0.8115184706218832	Polylobed
-1.6115203	0.476083985968232	Polylobed
9.019294	0.5231559899920758	SmallIrregular
-1.5882651	0.25052058641717856	Polylobed
-1.6897092	0.6050430168104723	Polylobed
-1.6404053	0.30290480866983505	Polylobed
14.224327	0.5772840145429821	MetaphaseAlignment
1.2614901	0.16967811557406987	Binuclear
0.52834797	0.1594690923411588	Binuclear
2.7581635	0.41702974119199354	Binuclear
2.6170068	0.42681951511054084	Binuclear
0.72231823	0.26810926491253906	Binuclear
0.67984444	0.13159685036669	Binuclear
2.4649	0.039210539213897055	Binuclear
1.8990889	0.025231827287816144	Binuclear
1.9781729	0.2715502900064757	Artefact
-0.32751238	0.46185344216193713	Binuclear
2.4236147	0.726243281306127	Artefact
2.1318824	0.47487170071400897	Artefact
-0.58489543	0.9040508194352818	Binuclear
-0.4895575	0.03521980457540708	Binuclear
9.638541	0.18066062154063434	Binuclear
9.854386	0.33851449277014267	Binuclear
-2.5944345	0.5774961880651225	Binuclear
-1.4883513	0.8527361578939424	Binuclear
2.1397529	0.35020195195657644	Polylobed
2.09644	0.2679886825044201	Polylobed
2.2224243	0.06188916884289575	Polylobed
2.279049	0.8213034776981041	Polylobed
2.2208083	0.37966644320667897	Polylobed
2.2992976	0.5715501954169343	Polylobed
3.662035	0.9835554181712204	Polylobed
3.6239512	0.0015945706042945762	Polylobed
3.5975358	0.14545014069886597	Polylobed
3.6014712	0.7791109940193555	Polylobed
