Metadata_DNA	Mitocheck_Phenotypic_Class	Model_Feature_Type	Average_Rank	Average_P_Value	Min_IQR_Rank	Max_IQR_Rank	Min_IQR_P_Value	Max_IQR_P_Value	Count
LT0043_48/LT0043_48_166_84.tif	Anaphase	DP	8.333333333333334	0.08354428989409608	4.25	12.0	0.0002274730068781	0.04864132127855578	6
LT0043_48/LT0043_48_166_84.tif	Interphase	CP	9.0	0.0002266720442947363	8.0	10.0	0.00012776579480315445	0.00033531190116	3
LT0043_48/LT0043_48_166_84.tif	Interphase	CP_and_DP	10.333333333333334	0.002460235705733878	8.5	12.5	9.314628564711751e-05	0.0036659491554997497	3
LT0043_48/LT0043_48_166_84.tif	Interphase	DP	9.666666666666666	0.008827025835638267	7.5	12.5	0.0010226824176806	0.0131230171499872	3
LT0043_48/LT0043_48_166_84.tif	Large	CP	8.0	0.012135049716213488	6.0	11.0	1.4331426329320242e-06	0.01820257340271329	3
LT0043_48/LT0043_48_166_84.tif	Large	CP_and_DP	7.333333333333333	0.003974531769807157	5.0	10.0	0.0006131213210184359	0.00594824824183485	3
LT0043_48/LT0043_48_166_84.tif	Large	DP	8.0	0.004063980038036367	6.5	9.0	0.00112997028908765	0.0058941543546804495	3
LT0043_48/LT0043_48_166_84.tif	Metaphase	CP	13.5	0.0007068992844065017	13.25	13.75	0.0003543570427915526	0.001059441526021451	2
LT0043_48/LT0043_48_166_84.tif	Metaphase	CP_and_DP	9.5	0.0062772669546424	8.25	10.75	0.00320046176067975	0.00935407214860505	2
LT0043_48/LT0043_48_166_84.tif	Metaphase	DP	8.5	0.0140207357475574	6.75	10.25	0.00712421399066365	0.02091725750445115	2
LT0043_48/LT0043_48_166_84.tif	MetaphaseAlignment	CP	4.0	0.0019407992081860999	4.0	4.0	0.0012601079907309499	0.00262149042564125	2
LT0043_48/LT0043_48_166_84.tif	MetaphaseAlignment	CP_and_DP	3.0	0.0244153891162836	2.5	3.5	0.0146813895851013	0.0341493886474659	2
LT0043_48/LT0043_48_166_84.tif	MetaphaseAlignment	DP	3.0	0.0751031776519136	2.5	3.5	0.07266846354273085	0.07753789176109635	2
LT0043_48/LT0043_48_166_84.tif	Polylobed	CP	5.833333333333333	0.4960283603924145	1.0	11.25	0.020576462043297154	0.9569787297521325	6
LT0043_48/LT0043_48_166_84.tif	Polylobed	CP_and_DP	6.0	0.49432684002538174	1.0	11.0	0.006760239553195078	0.9820407437277323	6
LT0043_48/LT0043_48_166_84.tif	Polylobed	DP	3.8333333333333335	0.4601140212222265	1.0	5.75	0.0130819145494065	0.8763133586396472	6
LT0044_02/LT0044_02_139_73.tif	SmallIrregular	CP	1.3333333333333333	0.6529856752527035	1.0	1.0	0.6453602887027066	0.8356591993950333	9
LT0044_02/LT0044_02_139_73.tif	SmallIrregular	CP_and_DP	1.1111111111111112	0.6922732323703871	1.0	1.0	0.5300694342692194	0.9095085887487744	9
LT0044_02/LT0044_02_139_73.tif	SmallIrregular	DP	1.2222222222222223	0.5570294775920934	1.0	1.0	0.4368052978912166	0.7121476511567878	9
LT0044_36/LT0044_36_249_46.tif	Binuclear	CP	2.5	0.335915861829599	1.75	3.25	0.1848988330166914	0.4869328906425065	2
LT0044_36/LT0044_36_249_46.tif	Binuclear	CP_and_DP	2.0	0.2784645391705006	1.5	2.5	0.14541236164032242	0.41151671670067885	2
LT0044_36/LT0044_36_249_46.tif	Binuclear	DP	3.5	0.0829427172809172	2.75	4.25	0.0444535800407001	0.12143185452113431	2
LT0044_36/LT0044_36_249_46.tif	Elongated	CP	11.0	0.0029716126584121	11.0	11.0	0.0019730233691413	0.0039702019476829	2
LT0044_36/LT0044_36_249_46.tif	Elongated	CP_and_DP	12.0	0.00965010317183835	11.5	12.5	0.009585671332994325	0.009714535010682375	2
LT0044_36/LT0044_36_249_46.tif	Elongated	DP	8.5	0.015003276796624401	8.25	8.75	0.0139545600369638	0.016051993556285	2
LT0044_36/LT0044_36_249_46.tif	Interphase	CP	1.6	0.5280911446008301	1.0	2.0	0.212596124718907	0.7488218141701715	5
LT0044_36/LT0044_36_249_46.tif	Interphase	CP_and_DP	2.2	0.22503818350076393	1.0	3.0	0.1112036631009778	0.2947942748055437	5
LT0044_36/LT0044_36_249_46.tif	Interphase	DP	5.4	0.21868362507030126	2.0	6.0	0.0054263577744023	0.1552885090040506	5
LT0044_36/LT0044_36_249_61.tif	MetaphaseAlignment	CP	1.0	0.6044125372136737	1.0	1.0	0.5369269485673124	0.6718981258600351	2
LT0044_36/LT0044_36_249_61.tif	MetaphaseAlignment	CP_and_DP	1.0	0.5579101033237455	1.0	1.0	0.5421921967216049	0.5736280099258859	2
LT0044_36/LT0044_36_249_61.tif	MetaphaseAlignment	DP	1.0	0.6015995428000905	1.0	1.0	0.5149041234991723	0.6882949621010089	2
LT0046_19/LT0046_19_356_57.tif	Binuclear	CP	2.3636363636363638	0.46401963723780837	1.0	4.0	0.010806278113496149	0.8238343658484363	11
LT0046_19/LT0046_19_356_57.tif	Binuclear	CP_and_DP	4.2727272727272725	0.375615742063261	1.0	4.0	0.015192310459232701	0.6906851468934436	11
LT0046_19/LT0046_19_356_57.tif	Binuclear	DP	4.363636363636363	0.2966704027393376	2.0	3.0	0.07270636942293039	0.3599483462991625	11
LT0046_19/LT0046_19_356_57.tif	Interphase	CP	4.75	0.163503766726108	2.5	7.25	0.0031712394739413	0.16997157092652287	4
LT0046_19/LT0046_19_356_57.tif	Interphase	CP_and_DP	5.0	0.2015599121107097	1.75	5.75	0.009254120487714474	0.29657415526911135	4
LT0046_19/LT0046_19_356_57.tif	Interphase	DP	3.25	0.32695552153352536	1.0	4.25	0.022868206177450376	0.5334251044776583	4
LT0046_19/LT0046_19_356_57.tif	Polylobed	CP	1.5	0.38279241315474966	1.25	1.75	0.2277628054080635	0.5378220209014357	2
LT0046_19/LT0046_19_356_57.tif	Polylobed	CP_and_DP	2.0	0.43322610311843557	1.5	2.5	0.21867810442009192	0.6477741018167792	2
LT0046_19/LT0046_19_356_57.tif	Polylobed	DP	2.0	0.34356871997236843	1.5	2.5	0.17293304285242178	0.5142043970923151	2
LT0046_19/LT0046_19_356_67.tif	Binuclear	CP	1.4545454545454546	0.674014143020541	1.0	1.0	0.632412043418572	0.8406228878113833	11
LT0046_19/LT0046_19_356_67.tif	Binuclear	CP_and_DP	1.5454545454545454	0.5646754551139711	1.0	2.0	0.4344390591267018	0.711971352991672	11
LT0046_19/LT0046_19_356_67.tif	Binuclear	DP	1.9090909090909092	0.3823279332238511	1.0	2.0	0.1362943908356039	0.6091024500211033	11
LT0046_19/LT0046_19_356_67.tif	Polylobed	CP	2.0	0.066641274038934	2.0	2.0	0.066641274038934	0.066641274038934	1
LT0046_19/LT0046_19_356_67.tif	Polylobed	CP_and_DP	2.0	0.3093399337767939	2.0	2.0	0.3093399337767939	0.3093399337767939	1
LT0046_19/LT0046_19_356_67.tif	Polylobed	DP	1.0	0.6806021783634323	1.0	1.0	0.6806021783634323	0.6806021783634323	1
LT0046_19/LT0046_19_356_92.tif	Apoptosis	CP	2.0	0.23969168719429712	2.0	2.0	0.2128742481093347	0.2665091262792595	2
LT0046_19/LT0046_19_356_92.tif	Apoptosis	CP_and_DP	2.5	0.19434564457170384	2.25	2.75	0.18456440107147848	0.20412688807192922	2
LT0046_19/LT0046_19_356_92.tif	Apoptosis	DP	2.0	0.2214871628915296	2.0	2.0	0.19931587735350875	0.24365844842955045	2
LT0046_19/LT0046_19_356_92.tif	Interphase	CP	15.0	7.607262550808589e-07	15.0	15.0	7.607262550808589e-07	7.607262550808589e-07	1
LT0046_19/LT0046_19_356_92.tif	Interphase	CP_and_DP	12.0	2.5453492083941024e-05	12.0	12.0	2.5453492083941024e-05	2.5453492083941024e-05	1
LT0046_19/LT0046_19_356_92.tif	Interphase	DP	3.0	0.0065213023055156	3.0	3.0	0.0065213023055156	0.0065213023055156	1
LT0046_19/LT0046_19_356_92.tif	Polylobed	CP	5.333333333333333	0.29894320786892026	1.5	7.5	0.1225582909944586	0.4479193380630546	3
LT0046_19/LT0046_19_356_92.tif	Polylobed	CP_and_DP	2.6666666666666665	0.3437842594097844	1.5	3.5	0.08023304568285175	0.47965182190829936	3
LT0046_19/LT0046_19_356_92.tif	Polylobed	DP	1.6666666666666667	0.3425848322858939	1.5	2.0	0.1554634290475184	0.4694994259951495	3
LT0047_27/LT0047_27_140_68.tif	Binuclear	CP	8.666666666666666	0.013818395012728406	5.5	11.5	0.00450642424841331	0.0207275920824953	3
LT0047_27/LT0047_27_140_68.tif	Binuclear	CP_and_DP	12.333333333333334	0.0030372096458633514	11.0	14.5	0.0015909112833995273	0.0045550147473709	3
LT0047_27/LT0047_27_140_68.tif	Binuclear	DP	12.666666666666666	0.0020164615540593	12.0	13.5	0.0013485153388092998	0.0029009378144955	3
LT0047_27/LT0047_27_140_68.tif	Interphase	CP	5.888888888888889	0.2613817601980868	2.0	9.0	0.0015447697185009	0.3728461858321789	9
LT0047_27/LT0047_27_140_68.tif	Interphase	CP_and_DP	4.777777777777778	0.36957957522546026	1.0	9.0	0.0032126871028514	0.6192972412337111	9
LT0047_27/LT0047_27_140_68.tif	Interphase	DP	3.111111111111111	0.37444537431039493	1.0	3.0	0.0235705268610972	0.7844466661645048	9
LT0047_27/LT0047_27_140_68.tif	MetaphaseAlignment	CP	7.5	0.008621993750982767	5.0	10.5	0.000396010035342918	0.011214437041569249	4
LT0047_27/LT0047_27_140_68.tif	MetaphaseAlignment	CP_and_DP	7.5	0.0055135643068860265	5.0	10.0	0.0005289909298937514	0.008716916663983375	4
LT0047_27/LT0047_27_140_68.tif	MetaphaseAlignment	DP	7.25	0.022367052990565493	5.0	9.25	0.00031913245129964085	0.034020566761735954	4
LT0047_27/LT0047_27_140_68.tif	Polylobed	CP	1.5	0.2320485383857807	1.25	1.75	0.1795894264749717	0.2845076502965897	2
LT0047_27/LT0047_27_140_68.tif	Polylobed	CP_and_DP	1.5	0.4878393430947967	1.25	1.75	0.3679535390697106	0.6077251471198827	2
LT0047_27/LT0047_27_140_68.tif	Polylobed	DP	1.0	0.7330685622569941	1.0	1.0	0.6869443532088754	0.7791927713051129	2
LT0047_27/LT0047_27_140_68.tif	Prometaphase	CP	6.333333333333333	0.007835854933275	5.5	7.5	0.00604996693968275	0.0098730944317663	3
LT0047_27/LT0047_27_140_68.tif	Prometaphase	CP_and_DP	7.333333333333333	0.040582234953615515	3.5	10.0	0.002689866769523423	0.0608432079563104	3
LT0047_27/LT0047_27_140_68.tif	Prometaphase	DP	8.666666666666666	0.20166332777810683	5.5	12.5	0.0007345890142756598	0.30245918264467325	3
LT0047_27/LT0047_27_140_75.tif	Binuclear	CP	4.5	0.01866900765746885	3.25	5.75	0.017228306959897074	0.020109708355040626	2
LT0047_27/LT0047_27_140_75.tif	Binuclear	CP_and_DP	7.5	0.0154557233509058	5.75	9.25	0.0095716095207181	0.0213398371810935	2
LT0047_27/LT0047_27_140_75.tif	Binuclear	DP	9.5	0.012765126436981201	6.75	12.25	0.00802985234316355	0.017500400530798852	2
LT0047_27/LT0047_27_140_75.tif	Interphase	CP	6.0	0.25134146044485295	1.0	10.5	0.00014670403147978538	0.5151010103411839	11
LT0047_27/LT0047_27_140_75.tif	Interphase	CP_and_DP	7.2727272727272725	0.2158039659431321	1.5	14.0	0.00014154958970155244	0.2993668203905038	11
LT0047_27/LT0047_27_140_75.tif	Interphase	DP	6.181818181818182	0.19705769528655878	2.0	9.0	0.00029337474263805	0.16795729209086344	11
LT0047_27/LT0047_27_140_75.tif	MetaphaseAlignment	CP	6.0	0.15101656160818638	3.0	9.75	0.000544348046384925	0.14372572887656798	6
LT0047_27/LT0047_27_140_75.tif	MetaphaseAlignment	CP_and_DP	4.833333333333333	0.09056075975768922	2.25	7.5	0.002758460618642225	0.15989111427529779	6
LT0047_27/LT0047_27_140_75.tif	MetaphaseAlignment	DP	6.166666666666667	0.07782628045400701	4.0	8.0	0.00160898876126715	0.08063707498395985	6
LT0047_27/LT0047_27_140_75.tif	Polylobed	CP	8.0	0.004475824645805934	6.0	10.0	0.002237912486704201	0.006713736804907666	2
LT0047_27/LT0047_27_140_75.tif	Polylobed	CP_and_DP	9.0	0.002751784236713694	8.5	9.5	0.001408936536349541	0.004094631937077847	2
LT0047_27/LT0047_27_140_75.tif	Polylobed	DP	7.5	0.0050531387167998005	6.25	8.75	0.00319575251871025	0.00691052491488935	2
LT0047_27/LT0047_27_140_75.tif	Prometaphase	CP	7.333333333333333	0.0169307358180688	6.5	9.0	0.0034879472753137	0.0246224769415474	3
LT0047_27/LT0047_27_140_75.tif	Prometaphase	CP_and_DP	10.333333333333334	0.021684443982903163	8.0	12.5	0.00107233908043695	0.03236307008768205	3
LT0047_27/LT0047_27_140_75.tif	Prometaphase	DP	9.0	0.0378167791020867	6.5	12.5	0.0017445070968563	0.0559955579938384	3
LT0047_27/LT0047_27_140_84.tif	Grape	CP	9.0	1.0852946073406067e-05	9.0	9.0	1.0852946073406067e-05	1.0852946073406067e-05	1
LT0047_27/LT0047_27_140_84.tif	Grape	CP_and_DP	8.0	0.0004232202024215	8.0	8.0	0.0004232202024215	0.0004232202024215	1
LT0047_27/LT0047_27_140_84.tif	Grape	DP	9.0	0.0006405745888537	9.0	9.0	0.0006405745888537	0.0006405745888537	1
LT0047_27/LT0047_27_140_84.tif	MetaphaseAlignment	CP	2.625	0.2741404577231257	1.75	2.5	0.10639063962516604	0.4265300899782072	8
LT0047_27/LT0047_27_140_84.tif	MetaphaseAlignment	CP_and_DP	2.5	0.3782970861810184	1.0	3.0	0.24696980148834966	0.5929635033032974	8
LT0047_27/LT0047_27_140_84.tif	MetaphaseAlignment	DP	2.5	0.23195656929038944	1.75	3.25	0.058950925113203184	0.321074794463636	8
LT0047_27/LT0047_27_140_84.tif	Polylobed	CP	12.0	0.000260414107751	12.0	12.0	0.000260414107751	0.000260414107751	1
LT0047_27/LT0047_27_140_84.tif	Polylobed	CP_and_DP	14.0	0.0001475151628462	14.0	14.0	0.0001475151628462	0.0001475151628462	1
LT0047_27/LT0047_27_140_84.tif	Polylobed	DP	14.0	0.0004645459088202	14.0	14.0	0.0004645459088202	0.0004645459088202	1
LT0047_27/LT0047_27_140_84.tif	Prometaphase	CP	1.5	0.3705970714273046	1.25	1.75	0.33161588097978467	0.40957826187482455	2
LT0047_27/LT0047_27_140_84.tif	Prometaphase	CP_and_DP	1.5	0.3365610568437656	1.25	1.75	0.20979256742650496	0.46332954626102624	2
LT0047_27/LT0047_27_140_84.tif	Prometaphase	DP	1.5	0.4257312199443701	1.25	1.75	0.24090811719456104	0.6105543226941791	2
LT0047_27/LT0047_27_140_89.tif	MetaphaseAlignment	CP	3.3333333333333335	0.19067617756063873	2.0	3.0	0.042977482413662546	0.193732460246418	6
LT0047_27/LT0047_27_140_89.tif	MetaphaseAlignment	CP_and_DP	2.1666666666666665	0.2496273188558692	1.0	3.0	0.06758754512634793	0.3893951213864245	6
LT0047_27/LT0047_27_140_89.tif	MetaphaseAlignment	DP	1.6666666666666667	0.438577368322054	1.0	2.0	0.22567720721163997	0.6046670473348196	6
LT0047_27/LT0047_27_140_89.tif	Prometaphase	CP	1.8	0.415295634147334	1.0	2.0	0.1361472112260727	0.7466050281915101	5
LT0047_27/LT0047_27_140_89.tif	Prometaphase	CP_and_DP	1.2	0.5754024856415578	1.0	1.0	0.3337969360773068	0.8675609561199967	5
LT0047_27/LT0047_27_140_89.tif	Prometaphase	DP	1.6	0.635823609654192	1.0	1.0	0.6342369402956471	0.8595061290768665	5
LT0047_27/LT0047_27_140_94.tif	MetaphaseAlignment	CP	2.888888888888889	0.30470562811669993	1.25	3.75	0.12735237023422374	0.39808397549237096	18
LT0047_27/LT0047_27_140_94.tif	MetaphaseAlignment	CP_and_DP	1.8888888888888888	0.4659404478164329	1.0	2.0	0.2233534093755931	0.6941073094742194	18
LT0047_27/LT0047_27_140_94.tif	MetaphaseAlignment	DP	2.111111111111111	0.42699508636338845	1.0	2.0	0.16599992131339558	0.618213682039914	18
LT0047_27/LT0047_27_140_94.tif	Prometaphase	CP	3.0	0.15419094544666448	2.75	3.25	0.06680479927009089	0.1888076895426647	4
LT0047_27/LT0047_27_140_94.tif	Prometaphase	CP_and_DP	3.75	0.10908725722266067	2.75	4.5	0.025796310232042048	0.12130586517628622	4
LT0047_27/LT0047_27_140_94.tif	Prometaphase	DP	2.5	0.18545131611308074	1.75	2.75	0.017669927352281175	0.27910603813625356	4
LT0048_03/LT0048_03_254_73.tif	Elongated	CP	1.2916666666666667	0.9103770576651576	1.0	1.0	0.9435548202388823	0.9893360332545582	24
LT0048_03/LT0048_03_254_73.tif	Elongated	CP_and_DP	1.125	0.8728266870431654	1.0	1.0	0.9065418512551029	0.9925385723118202	24
LT0048_03/LT0048_03_254_73.tif	Elongated	DP	1.2083333333333333	0.8226962462862617	1.0	1.0	0.7827455963925957	0.9925007973611017	24
LT0048_13/LT0048_13_69_14.tif	Anaphase	CP	4.0	0.0897804830213985	4.0	4.0	0.0897804830213985	0.0897804830213985	1
LT0048_13/LT0048_13_69_14.tif	Anaphase	CP_and_DP	6.0	0.0053628275377853	6.0	6.0	0.0053628275377853	0.0053628275377853	1
LT0048_13/LT0048_13_69_14.tif	Anaphase	DP	10.0	0.0001042589001087	10.0	10.0	0.0001042589001087	0.0001042589001087	1
LT0048_13/LT0048_13_69_14.tif	Apoptosis	CP	6.166666666666667	0.2485678793218645	2.0	8.75	0.006221872942194125	0.3580767003853503	6
LT0048_13/LT0048_13_69_14.tif	Apoptosis	CP_and_DP	5.5	0.39839313872977006	1.0	9.75	0.007898941562889325	0.7052930724403809	6
LT0048_13/LT0048_13_69_14.tif	Apoptosis	DP	4.833333333333333	0.3858691410190396	1.0	8.5	0.0158551503248313	0.6490960977499058	6
LT0048_13/LT0048_13_69_14.tif	Binuclear	CP	15.0	3.874149151451674e-08	15.0	15.0	3.874149151451674e-08	3.874149151451674e-08	1
LT0048_13/LT0048_13_69_14.tif	Binuclear	CP_and_DP	15.0	5.038161182230708e-07	15.0	15.0	5.038161182230708e-07	5.038161182230708e-07	1
LT0048_13/LT0048_13_69_14.tif	Binuclear	DP	14.0	2.4728611846288284e-08	14.0	14.0	2.4728611846288284e-08	2.4728611846288284e-08	1
LT0048_13/LT0048_13_69_14.tif	Elongated	CP	6.5	0.4560667789294886	3.75	9.25	0.22803345030134126	0.684100107557636	2
LT0048_13/LT0048_13_69_14.tif	Elongated	CP_and_DP	6.5	0.49757524842095396	3.75	9.25	0.24879013207542955	0.7463603647664784	2
LT0048_13/LT0048_13_69_14.tif	Elongated	DP	6.0	0.4985882158553058	3.5	8.5	0.2493207550789264	0.7478556766316852	2
LT0048_13/LT0048_13_69_14.tif	Hole	CP	6.0	0.0073919050300612	6.0	6.0	0.0073919050300612	0.0073919050300612	1
LT0048_13/LT0048_13_69_14.tif	Hole	CP_and_DP	6.0	0.0124741138745172	6.0	6.0	0.0124741138745172	0.0124741138745172	1
LT0048_13/LT0048_13_69_14.tif	Hole	DP	11.0	0.0011352215910981	11.0	11.0	0.0011352215910981	0.0011352215910981	1
LT0048_13/LT0048_13_69_14.tif	Interphase	CP	6.0	0.36647747162960687	3.5	8.5	0.1832387575619355	0.5497161856972782	2
LT0048_13/LT0048_13_69_14.tif	Interphase	CP_and_DP	8.5	0.00797288442844871	5.25	11.75	0.0039865774276824665	0.011959191429214954	2
LT0048_13/LT0048_13_69_14.tif	Interphase	DP	6.0	0.0006747865945612	5.0	7.0	0.00041933328849365	0.00093023990062875	2
LT0048_13/LT0048_13_69_15.tif	Apoptosis	CP	3.1666666666666665	0.5939755761737602	1.0	1.75	0.2156486999007322	0.9301276020314468	6
LT0048_13/LT0048_13_69_15.tif	Apoptosis	CP_and_DP	2.6666666666666665	0.6356112942385609	1.0	1.75	0.3298857971633009	0.9577702210957664	6
LT0048_13/LT0048_13_69_15.tif	Apoptosis	DP	3.0	0.49708254250244077	1.0	2.75	0.13761600528334456	0.9100664256046769	6
LT0048_13/LT0048_13_69_15.tif	Elongated	CP	8.0	2.2991226432178672e-08	8.0	8.0	2.2991226432178672e-08	2.2991226432178672e-08	1
LT0048_13/LT0048_13_69_15.tif	Elongated	CP_and_DP	8.0	1.297215315148297e-06	8.0	8.0	1.297215315148297e-06	1.297215315148297e-06	1
LT0048_13/LT0048_13_69_15.tif	Elongated	DP	10.0	4.078040415485956e-05	10.0	10.0	4.078040415485956e-05	4.078040415485956e-05	1
LT0048_13/LT0048_13_69_15.tif	MetaphaseAlignment	CP	2.0	0.0597763318295012	2.0	2.0	0.0597763318295012	0.0597763318295012	1
LT0048_13/LT0048_13_69_15.tif	MetaphaseAlignment	CP_and_DP	3.0	0.0105654089192675	3.0	3.0	0.0105654089192675	0.0105654089192675	1
LT0048_13/LT0048_13_69_15.tif	MetaphaseAlignment	DP	5.0	0.0036119203086535	5.0	5.0	0.0036119203086535	0.0036119203086535	1
LT0048_13/LT0048_13_69_7.tif	Anaphase	CP	9.5	0.01156626629097905	7.75	11.25	0.005842938331750375	0.017289594250207724	2
LT0048_13/LT0048_13_69_7.tif	Anaphase	CP_and_DP	10.0	0.004863685168119354	9.0	11.0	0.0024711529456888813	0.007256217390549827	2
LT0048_13/LT0048_13_69_7.tif	Anaphase	DP	10.0	0.00045151702346241373	9.0	11.0	0.00024604034397992055	0.0006569937029449068	2
LT0048_13/LT0048_13_69_7.tif	Apoptosis	CP	8.4	0.06263864726483813	6.0	13.0	0.000170601085582	0.0141618759074494	5
LT0048_13/LT0048_13_69_7.tif	Apoptosis	CP_and_DP	7.8	0.11891954769588983	4.0	12.0	0.0002716154284261	0.0283815358174265	5
LT0048_13/LT0048_13_69_7.tif	Apoptosis	DP	7.8	0.15623001097536982	4.0	11.0	0.0001037980749241	0.0354853912175734	5
LT0048_13/LT0048_13_69_7.tif	Elongated	CP	9.0	0.0003372131477601564	9.0	9.0	0.00017092976359208456	0.0005034965319282282	2
LT0048_13/LT0048_13_69_7.tif	Elongated	CP_and_DP	7.5	0.00627496014531075	7.25	7.75	0.0031935823684138753	0.009356337922207626	2
LT0048_13/LT0048_13_69_7.tif	Elongated	DP	7.0	0.00581985175632075	6.5	7.5	0.0030842865751671248	0.008555416937474376	2
LT0048_13/LT0048_13_69_7.tif	Hole	CP	3.0	0.0408188738538181	3.0	3.0	0.0408188738538181	0.0408188738538181	1
LT0048_13/LT0048_13_69_7.tif	Hole	CP_and_DP	1.0	0.8595317567560399	1.0	1.0	0.8595317567560399	0.8595317567560399	1
LT0048_13/LT0048_13_69_7.tif	Hole	DP	1.0	0.9513525221219244	1.0	1.0	0.9513525221219244	0.9513525221219244	1
LT0048_13/LT0048_13_69_7.tif	Interphase	CP	6.2	0.0945241332645024	4.0	9.0	6.28156474052026e-06	0.0061974138468575	5
LT0048_13/LT0048_13_69_7.tif	Interphase	CP_and_DP	6.8	0.18831207153271334	4.0	9.0	0.0001432783279576	0.0461486945869242	5
LT0048_13/LT0048_13_69_7.tif	Interphase	DP	4.4	0.30084357324365024	1.0	4.0	0.007717619733076	0.4608288453331576	5
LT0048_13/LT0048_13_69_7.tif	SmallIrregular	CP	14.0	0.001283661502379	14.0	14.0	0.001283661502379	0.001283661502379	1
LT0048_13/LT0048_13_69_7.tif	SmallIrregular	CP_and_DP	11.0	0.0030281617233887	11.0	11.0	0.0030281617233887	0.0030281617233887	1
LT0048_13/LT0048_13_69_7.tif	SmallIrregular	DP	12.0	0.0013370057567937	12.0	12.0	0.0013370057567937	0.0013370057567937	1
LT0048_13/LT0048_13_69_72.tif	Anaphase	CP	8.875	0.20752200027740256	6.25	12.5	7.93811983449428e-05	0.1875670592571931	8
LT0048_13/LT0048_13_69_72.tif	Anaphase	CP_and_DP	9.125	0.22358554102985484	4.0	14.0	0.000776118556100875	0.19978076839426387	8
LT0048_13/LT0048_13_69_72.tif	Anaphase	DP	8.0	0.24072879189101684	3.25	12.25	0.00087205319528505	0.24839582110801203	8
LT0048_13/LT0048_13_69_72.tif	Apoptosis	CP	3.0	0.05246093065294282	2.75	3.25	0.04718180371262272	0.05517375603301615	4
LT0048_13/LT0048_13_69_72.tif	Apoptosis	CP_and_DP	3.25	0.06457578269202748	2.75	4.0	0.048939191295138976	0.09033914640213356	4
LT0048_13/LT0048_13_69_72.tif	Apoptosis	DP	4.5	0.010392673209302976	4.25	5.25	0.008876452534356951	0.013288972194243975	4
LT0048_13/LT0048_13_69_72.tif	Binuclear	CP	10.0	0.009564766623367795	7.5	12.5	0.004783068044572245	0.014346465202163348	2
LT0048_13/LT0048_13_69_72.tif	Binuclear	CP_and_DP	9.0	0.04817172429548487	6.0	12.0	0.024128622816794718	0.07221482577417504	2
LT0048_13/LT0048_13_69_72.tif	Binuclear	DP	7.0	0.14347215999055085	4.5	9.5	0.07176422524932631	0.21518009473177538	2
LT0048_13/LT0048_13_69_72.tif	Interphase	CP	8.0	0.0034271188455451997	8.0	8.0	0.0033725621502064	0.003481675540884	2
LT0048_13/LT0048_13_69_72.tif	Interphase	CP_and_DP	5.0	0.03445959427294705	4.0	6.0	0.024542952496300174	0.044376236049593926	2
LT0048_13/LT0048_13_69_72.tif	Interphase	DP	8.5	0.045253639002334846	5.75	11.25	0.022900943078246822	0.06760633492642287	2
LT0048_13/LT0048_13_69_72.tif	Large	CP	9.0	0.2364620971919212	7.0	13.0	1.7440554975352101e-09	0.35469314578777295	3
LT0048_13/LT0048_13_69_72.tif	Large	CP_and_DP	7.333333333333333	0.28963950222451257	5.5	10.5	6.0479766649195355e-05	0.4344591304649622	3
LT0048_13/LT0048_13_69_72.tif	Large	DP	4.0	0.2958016266288304	3.0	5.5	0.01112596573150065	0.4436007030907785	3
LT0048_13/LT0048_13_69_72.tif	Metaphase	CP	7.0	0.0004792258605314	7.0	7.0	0.0004792258605314	0.0004792258605314	1
LT0048_13/LT0048_13_69_72.tif	Metaphase	CP_and_DP	7.0	0.002557441073043	7.0	7.0	0.002557441073043	0.002557441073043	1
LT0048_13/LT0048_13_69_72.tif	Metaphase	DP	8.0	0.0011939422902481	8.0	8.0	0.0011939422902481	0.0011939422902481	1
LT0048_13/LT0048_13_69_72.tif	Polylobed	CP	6.6	0.32537221447222975	1.0	13.0	1.5542338053624127e-08	0.7499912970629964	5
LT0048_13/LT0048_13_69_72.tif	Polylobed	CP_and_DP	5.6	0.28385280702325477	1.0	10.0	0.0001031157120549	0.555316806971813	5
LT0048_13/LT0048_13_69_72.tif	Polylobed	DP	3.2	0.2543622233868259	1.0	4.0	0.0026519152879895	0.3966156298916417	5
LT0048_13/LT0048_13_69_73.tif	Anaphase	CP	1.0	0.8750456502673947	1.0	1.0	0.8723137880429571	0.8777775124918322	2
LT0048_13/LT0048_13_69_73.tif	Anaphase	CP_and_DP	1.0	0.8319300471289215	1.0	1.0	0.8168663263613091	0.846993767896534	2
LT0048_13/LT0048_13_69_73.tif	Anaphase	DP	1.5	0.4963227722154333	1.25	1.75	0.4259901424900961	0.5666554019407706	2
LT0048_13/LT0048_13_69_73.tif	Metaphase	CP	1.3333333333333333	0.7123379699506099	1.0	1.5	0.6026220982912566	0.916569422477963	3
LT0048_13/LT0048_13_69_73.tif	Metaphase	CP_and_DP	1.3333333333333333	0.6225123571048455	1.0	1.5	0.470987499029492	0.8073081637442376	3
LT0048_13/LT0048_13_69_73.tif	Metaphase	DP	2.3333333333333335	0.29336870121902	1.5	3.0	0.13537542746873027	0.4068554195801777	3
LT0048_13/LT0048_13_69_74.tif	Anaphase	CP	1.75	0.6656619890609314	1.0	1.75	0.5884884046254912	0.9231737169226286	4
LT0048_13/LT0048_13_69_74.tif	Anaphase	CP_and_DP	1.75	0.6061386167142023	1.0	1.75	0.5213631217430389	0.8112924098982527	4
