Metadata_DNA	Model_type	Mitocheck_Phenotypic_Class	Model_Feature_Type	Average_Rank	Average_P_Value	Min_IQR_Rank	Max_IQR_Rank	Min_IQR_P_Value	Max_IQR_P_Value	Count
LT0043_48/LT0043_48_166_52.tif	shuffled	Metaphase	CP_and_DP	4.0	0.050669051957265	4.0	4.0	0.050669051957265	0.050669051957265	1
LT0043_48/LT0043_48_166_52.tif	shuffled	Metaphase	DP	14.0	0.0071207938617602	14.0	14.0	0.0071207938617602	0.0071207938617602	1
LT0043_48/LT0043_48_166_52.tif	shuffled	MetaphaseAlignment	CP	8.5	0.04980178073639405	7.25	9.75	0.04376066241400382	0.05584289905878428	2
LT0043_48/LT0043_48_166_52.tif	shuffled	MetaphaseAlignment	CP_and_DP	12.5	0.00010139182820150448	11.75	13.25	8.003014653765673e-05	0.00012275350986535224	2
LT0043_48/LT0043_48_166_52.tif	shuffled	MetaphaseAlignment	DP	3.0	0.18080138396199535	2.0	4.0	0.12955112033737387	0.23205164758661684	2
LT0043_48/LT0043_48_166_55.tif	final	Binuclear	CP	15.0	1.7391064319114166e-05	15.0	15.0	1.7391064319114166e-05	1.7391064319114166e-05	1
LT0043_48/LT0043_48_166_55.tif	final	Binuclear	CP_and_DP	15.0	3.312563331018846e-05	15.0	15.0	3.312563331018846e-05	3.312563331018846e-05	1
LT0043_48/LT0043_48_166_55.tif	final	Binuclear	DP	15.0	3.617489840662726e-05	15.0	15.0	3.617489840662726e-05	3.617489840662726e-05	1
LT0043_48/LT0043_48_166_55.tif	final	Interphase	CP	7.125	0.44432249403737706	1.0	14.0	2.3938110386982348e-05	0.8762611479716611	8
LT0043_48/LT0043_48_166_55.tif	final	Interphase	CP_and_DP	7.625	0.3622361416337727	1.0	14.0	0.000166630024105	0.6552455819870402	8
LT0043_48/LT0043_48_166_55.tif	final	Interphase	DP	3.5	0.2573071915351604	1.0	5.0	0.0022671493341065	0.46291945697290654	8
LT0043_48/LT0043_48_166_55.tif	final	MetaphaseAlignment	CP	9.0	0.0015453524640245	9.0	9.0	0.0015154921440342	0.0015752127840148	2
LT0043_48/LT0043_48_166_55.tif	final	MetaphaseAlignment	CP_and_DP	9.0	0.01192683513781125	8.5	9.5	0.006737395125347825	0.017116275150274675	2
LT0043_48/LT0043_48_166_55.tif	final	MetaphaseAlignment	DP	8.0	0.0147643519939114	7.0	9.0	0.0081352097880492	0.0213934941997736	2
LT0043_48/LT0043_48_166_55.tif	final	Polylobed	CP	3.3333333333333335	0.33130365476876916	2.0	4.5	0.08086985532951331	0.49478437588575275	3
LT0043_48/LT0043_48_166_55.tif	final	Polylobed	CP_and_DP	2.6666666666666665	0.3811260858563898	1.5	3.5	0.18156656804972565	0.5683664953610532	3
LT0043_48/LT0043_48_166_55.tif	final	Polylobed	DP	1.6666666666666667	0.5564551237487578	1.0	2.0	0.3625609770226982	0.8093835613937479	3
LT0043_48/LT0043_48_166_55.tif	final	Prometaphase	CP	13.0	0.0023208037546144	13.0	13.0	0.0023208037546144	0.0023208037546144	1
LT0043_48/LT0043_48_166_55.tif	final	Prometaphase	CP_and_DP	15.0	0.0061854180108827	15.0	15.0	0.0061854180108827	0.0061854180108827	1
LT0043_48/LT0043_48_166_55.tif	final	Prometaphase	DP	15.0	0.0080843715234605	15.0	15.0	0.0080843715234605	0.0080843715234605	1
LT0043_48/LT0043_48_166_55.tif	shuffled	Binuclear	CP	7.0	0.0151409582616239	7.0	7.0	0.0151409582616239	0.0151409582616239	1
LT0043_48/LT0043_48_166_55.tif	shuffled	Binuclear	CP_and_DP	11.0	0.0017764639154094	11.0	11.0	0.0017764639154094	0.0017764639154094	1
LT0043_48/LT0043_48_166_55.tif	shuffled	Binuclear	DP	4.0	0.0743565915641197	4.0	4.0	0.0743565915641197	0.0743565915641197	1
LT0043_48/LT0043_48_166_55.tif	shuffled	Interphase	CP	5.25	0.15843702938750848	2.0	7.25	0.044740147103007125	0.1761363456685709	8
LT0043_48/LT0043_48_166_55.tif	shuffled	Interphase	CP_and_DP	10.25	0.04779835450889068	3.75	15.0	0.0050859020938854	0.10204006433931154	8
LT0043_48/LT0043_48_166_55.tif	shuffled	Interphase	DP	8.625	0.07384267402076067	4.5	13.5	0.0004210725522579359	0.11103010765306179	8
LT0043_48/LT0043_48_166_55.tif	shuffled	MetaphaseAlignment	CP	5.0	0.1025345656771367	3.0	7.0	0.07552266105914579	0.1295464702951276	2
LT0043_48/LT0043_48_166_55.tif	shuffled	MetaphaseAlignment	CP_and_DP	7.0	0.02982956166967795	7.0	7.0	0.026332647479926977	0.033326475859428925	2
LT0043_48/LT0043_48_166_55.tif	shuffled	MetaphaseAlignment	DP	8.0	0.00201266239021	7.0	9.0	0.001594362719987	0.0024309620604330002	2
LT0043_48/LT0043_48_166_55.tif	shuffled	Polylobed	CP	6.333333333333333	0.05399241117856366	5.0	7.0	0.03590935397023255	0.06960231045222576	3
LT0043_48/LT0043_48_166_55.tif	shuffled	Polylobed	CP_and_DP	8.0	0.03734252355516027	6.0	10.5	0.0109609147648529	0.050713020682035204	3
LT0043_48/LT0043_48_166_55.tif	shuffled	Polylobed	DP	8.0	0.03938820706962578	5.5	11.0	0.0009406496813367269	0.059032856507757796	3
LT0043_48/LT0043_48_166_55.tif	shuffled	Prometaphase	CP	7.0	0.0652502942195829	7.0	7.0	0.0652502942195829	0.0652502942195829	1
LT0043_48/LT0043_48_166_55.tif	shuffled	Prometaphase	CP_and_DP	14.0	0.0137530694484392	14.0	14.0	0.0137530694484392	0.0137530694484392	1
LT0043_48/LT0043_48_166_55.tif	shuffled	Prometaphase	DP	14.0	0.0012619773845061	14.0	14.0	0.0012619773845061	0.0012619773845061	1
LT0043_48/LT0043_48_166_56.tif	final	ADCCM	CP	3.5	0.0043877200601524	2.75	4.25	0.00389371117647815	0.00488172894382665	2
LT0043_48/LT0043_48_166_56.tif	final	ADCCM	CP_and_DP	4.5	0.0005374206054535	3.75	5.25	0.0005179652939589999	0.000556875916948	2
LT0043_48/LT0043_48_166_56.tif	final	ADCCM	DP	8.5	0.002389113726092365	5.75	11.25	0.0012008393209042975	0.0035773881312804326	2
LT0043_48/LT0043_48_166_56.tif	final	Metaphase	CP	5.5	0.47808528739387407	3.25	7.75	0.2390758872002913	0.7170946875874569	2
LT0043_48/LT0043_48_166_56.tif	final	Metaphase	CP_and_DP	4.5	0.4885193806881399	2.75	6.25	0.24494532212159584	0.732093439254684	2
LT0043_48/LT0043_48_166_56.tif	final	Metaphase	DP	4.5	0.4973850754456892	2.75	6.25	0.2490756228034171	0.7456945280879613	2
LT0043_48/LT0043_48_166_56.tif	final	MetaphaseAlignment	CP	6.5	0.06952395227121749	4.75	8.25	0.03610036732692295	0.10294753721551204	2
LT0043_48/LT0043_48_166_56.tif	final	MetaphaseAlignment	CP_and_DP	2.0	0.2643546997188012	2.0	2.0	0.23412571525166254	0.29458368418593983	2
LT0043_48/LT0043_48_166_56.tif	final	MetaphaseAlignment	DP	2.5	0.4343456439811275	1.75	3.25	0.24494001581673153	0.6237512721455234	2
LT0043_48/LT0043_48_166_56.tif	final	Polylobed	CP	7.0	0.2918168879229148	1.0	12.5	6.971827698883873e-07	0.45418262010369564	4
LT0043_48/LT0043_48_166_56.tif	final	Polylobed	CP_and_DP	5.5	0.37514423624842275	1.0	8.0	5.803783881530746e-05	0.6701912165154109	4
LT0043_48/LT0043_48_166_56.tif	final	Polylobed	DP	4.5	0.4727049021867588	1.0	6.5	0.0032606680264201807	0.9310963499019378	4
LT0043_48/LT0043_48_166_56.tif	shuffled	ADCCM	CP	11.0	0.0179908738471985	10.0	12.0	0.013194492947341999	0.022787254747055	2
LT0043_48/LT0043_48_166_56.tif	shuffled	ADCCM	CP_and_DP	11.0	2.5519370779739445e-05	9.0	13.0	1.3213855065309968e-05	3.782488649416892e-05	2
LT0043_48/LT0043_48_166_56.tif	shuffled	ADCCM	DP	7.5	0.050888510270027505	5.75	9.25	0.03372278497472085	0.06805423556533416	2
LT0043_48/LT0043_48_166_56.tif	shuffled	Metaphase	CP	15.0	0.0103203798973139	15.0	15.0	0.00652790723116515	0.01411285256346265	2
LT0043_48/LT0043_48_166_56.tif	shuffled	Metaphase	CP_and_DP	10.5	0.0007169610852416974	8.25	12.75	0.00035902941145599603	0.0010748927590273987	2
LT0043_48/LT0043_48_166_56.tif	shuffled	Metaphase	DP	7.0	0.0525351103351377	5.5	8.5	0.02988904516715985	0.07518117550311555	2
LT0043_48/LT0043_48_166_56.tif	shuffled	MetaphaseAlignment	CP	4.5	0.0907431576703943	3.25	5.75	0.07712988518477765	0.10435643015601095	2
LT0043_48/LT0043_48_166_56.tif	shuffled	MetaphaseAlignment	CP_and_DP	4.0	0.0345666396619797	3.5	4.5	0.030215072964015252	0.03891820635994415	2
LT0043_48/LT0043_48_166_56.tif	shuffled	MetaphaseAlignment	DP	6.5	0.0598290037833066	4.75	8.25	0.03418209879663905	0.08547590876997414	2
LT0043_48/LT0043_48_166_56.tif	shuffled	Polylobed	CP	3.75	0.11510001871005306	2.75	4.0	0.10438141870676707	0.13182608421534103	4
LT0043_48/LT0043_48_166_56.tif	shuffled	Polylobed	CP_and_DP	7.25	0.061827342111406426	3.5	10.25	0.00065501092444445	0.06227301784184583	4
LT0043_48/LT0043_48_166_56.tif	shuffled	Polylobed	DP	8.0	0.016997960524678328	7.0	8.0	0.011020072866008476	0.02382505086248205	4
LT0043_48/LT0043_48_166_57.tif	final	ADCCM	CP	2.5	0.18004005834189504	1.75	3.25	0.09063778940102472	0.26944232728276535	2
LT0043_48/LT0043_48_166_57.tif	final	ADCCM	CP_and_DP	2.5	0.1445108678073507	1.75	3.25	0.07399606891924951	0.21502566669545192	2
LT0043_48/LT0043_48_166_57.tif	final	ADCCM	DP	4.5	0.0135884218428293	4.25	4.75	0.0112376165235892	0.0159392271620694	2
LT0043_48/LT0043_48_166_57.tif	final	MetaphaseAlignment	CP	1.0	0.995671537838238	1.0	1.0	0.995671537838238	0.995671537838238	1
LT0043_48/LT0043_48_166_57.tif	final	MetaphaseAlignment	CP_and_DP	1.0	0.9963165815519808	1.0	1.0	0.9963165815519808	0.9963165815519808	1
LT0043_48/LT0043_48_166_57.tif	final	MetaphaseAlignment	DP	1.0	0.9685490338179428	1.0	1.0	0.9685490338179428	0.9685490338179428	1
LT0043_48/LT0043_48_166_57.tif	final	Polylobed	CP	5.5	0.3419095040330254	3.25	7.75	0.17098428839421564	0.5128347196718351	2
LT0043_48/LT0043_48_166_57.tif	final	Polylobed	CP_and_DP	4.0	0.34700915894160744	2.5	5.5	0.1965338245582584	0.49748449332495653	2
LT0043_48/LT0043_48_166_57.tif	final	Polylobed	DP	3.5	0.16117405872134985	2.75	4.25	0.10712423715596842	0.21522388028673128	2
LT0043_48/LT0043_48_166_57.tif	shuffled	ADCCM	CP	6.0	0.07056995816082305	5.5	6.5	0.06461934490680862	0.07652057141483747	2
LT0043_48/LT0043_48_166_57.tif	shuffled	ADCCM	CP_and_DP	10.5	0.042585186268252403	9.25	11.75	0.0331795032168932	0.0519908693196116	2
LT0043_48/LT0043_48_166_57.tif	shuffled	ADCCM	DP	6.5	0.03050567970233725	6.25	6.75	0.017823165867698373	0.04318819353697613	2
LT0043_48/LT0043_48_166_57.tif	shuffled	MetaphaseAlignment	CP	13.0	0.0018078892274123	13.0	13.0	0.0018078892274123	0.0018078892274123	1
LT0043_48/LT0043_48_166_57.tif	shuffled	MetaphaseAlignment	CP_and_DP	11.0	0.0116494657347817	11.0	11.0	0.0116494657347817	0.0116494657347817	1
LT0043_48/LT0043_48_166_57.tif	shuffled	MetaphaseAlignment	DP	3.0	0.0071842141028707	3.0	3.0	0.0071842141028707	0.0071842141028707	1
LT0043_48/LT0043_48_166_57.tif	shuffled	Polylobed	CP	1.5	0.24613986231412965	1.25	1.75	0.24470826484768693	0.24757145978057238	2
LT0043_48/LT0043_48_166_57.tif	shuffled	Polylobed	CP_and_DP	3.0	0.11167117857590304	2.5	3.5	0.09811602216992976	0.12522633498187632	2
LT0043_48/LT0043_48_166_57.tif	shuffled	Polylobed	DP	2.0	0.30685050040771006	1.5	2.5	0.21276497931027796	0.4009360215051421	2
LT0043_48/LT0043_48_166_64.tif	final	Interphase	CP	14.0	2.3026118851508408e-10	14.0	14.0	2.3026118851508408e-10	2.3026118851508408e-10	1
LT0043_48/LT0043_48_166_64.tif	final	Interphase	CP_and_DP	15.0	2.0447727808906863e-10	15.0	15.0	2.0447727808906863e-10	2.0447727808906863e-10	1
LT0043_48/LT0043_48_166_64.tif	final	Interphase	DP	15.0	3.088502204266672e-07	15.0	15.0	3.088502204266672e-07	3.088502204266672e-07	1
LT0043_48/LT0043_48_166_64.tif	final	MetaphaseAlignment	CP	12.0	0.0018597712727759	12.0	12.0	0.0018597712727759	0.0018597712727759	1
LT0043_48/LT0043_48_166_64.tif	final	MetaphaseAlignment	CP_and_DP	5.0	0.0305682074755605	5.0	5.0	0.0305682074755605	0.0305682074755605	1
LT0043_48/LT0043_48_166_64.tif	final	MetaphaseAlignment	DP	7.0	0.0281016047747029	7.0	7.0	0.0281016047747029	0.0281016047747029	1
LT0043_48/LT0043_48_166_64.tif	final	Polylobed	CP	2.0	0.3728506484069737	2.0	2.0	0.3728506484069737	0.3728506484069737	1
LT0043_48/LT0043_48_166_64.tif	final	Polylobed	CP_and_DP	1.0	0.8366393762246022	1.0	1.0	0.8366393762246022	0.8366393762246022	1
LT0043_48/LT0043_48_166_64.tif	final	Polylobed	DP	1.0	0.9011440983667484	1.0	1.0	0.9011440983667484	0.9011440983667484	1
LT0043_48/LT0043_48_166_64.tif	shuffled	Interphase	CP	2.0	0.174987090377152	2.0	2.0	0.174987090377152	0.174987090377152	1
LT0043_48/LT0043_48_166_64.tif	shuffled	Interphase	CP_and_DP	7.0	0.0042168645322978	7.0	7.0	0.0042168645322978	0.0042168645322978	1
LT0043_48/LT0043_48_166_64.tif	shuffled	Interphase	DP	1.0	0.9757825607351228	1.0	1.0	0.9757825607351228	0.9757825607351228	1
LT0043_48/LT0043_48_166_64.tif	shuffled	MetaphaseAlignment	CP	5.0	0.0696999003969884	5.0	5.0	0.0696999003969884	0.0696999003969884	1
LT0043_48/LT0043_48_166_64.tif	shuffled	MetaphaseAlignment	CP_and_DP	7.0	0.0407015632912333	7.0	7.0	0.0407015632912333	0.0407015632912333	1
LT0043_48/LT0043_48_166_64.tif	shuffled	MetaphaseAlignment	DP	2.0	0.2107812107216566	2.0	2.0	0.2107812107216566	0.2107812107216566	1
LT0043_48/LT0043_48_166_64.tif	shuffled	Polylobed	CP	5.0	0.0880888905475318	5.0	5.0	0.0880888905475318	0.0880888905475318	1
LT0043_48/LT0043_48_166_64.tif	shuffled	Polylobed	CP_and_DP	1.0	0.5577889758061296	1.0	1.0	0.5577889758061296	0.5577889758061296	1
LT0043_48/LT0043_48_166_64.tif	shuffled	Polylobed	DP	13.0	0.0016282636369582	13.0	13.0	0.0016282636369582	0.0016282636369582	1
LT0043_48/LT0043_48_166_65.tif	final	Metaphase	CP	4.0	0.4827234443966217	2.5	5.5	0.24147190892207865	0.7239749798711648	2
LT0043_48/LT0043_48_166_65.tif	final	Metaphase	CP_and_DP	3.5	0.44415563568111704	2.25	4.75	0.2231713560902178	0.6651399152720163	2
LT0043_48/LT0043_48_166_65.tif	final	Metaphase	DP	4.0	0.0946838677209349	3.0	5.0	0.050555457505294	0.1388122779365758	2
LT0043_48/LT0043_48_166_65.tif	final	MetaphaseAlignment	CP	3.0	0.0562423324477866	3.0	3.0	0.0562423324477866	0.0562423324477866	1
LT0043_48/LT0043_48_166_65.tif	final	MetaphaseAlignment	CP_and_DP	2.0	0.2031207305971612	2.0	2.0	0.2031207305971612	0.2031207305971612	1
LT0043_48/LT0043_48_166_65.tif	final	MetaphaseAlignment	DP	2.0	0.2179040997324676	2.0	2.0	0.2179040997324676	0.2179040997324676	1
LT0043_48/LT0043_48_166_65.tif	shuffled	Metaphase	CP	14.5	0.0041443979153653	14.25	14.75	0.00265522815733215	0.005633567673398451	2
LT0043_48/LT0043_48_166_65.tif	shuffled	Metaphase	CP_and_DP	13.5	0.00548511632404795	12.75	14.25	0.005019762193154425	0.0059504704549414745	2
LT0043_48/LT0043_48_166_65.tif	shuffled	Metaphase	DP	13.5	0.03457208087764315	12.75	14.25	0.029354904065946673	0.03978925768933962	2
LT0043_48/LT0043_48_166_65.tif	shuffled	MetaphaseAlignment	CP	7.0	0.0493686389336634	7.0	7.0	0.0493686389336634	0.0493686389336634	1
LT0043_48/LT0043_48_166_65.tif	shuffled	MetaphaseAlignment	CP_and_DP	10.0	0.0235247796500428	10.0	10.0	0.0235247796500428	0.0235247796500428	1
LT0043_48/LT0043_48_166_65.tif	shuffled	MetaphaseAlignment	DP	15.0	0.0312154543666646	15.0	15.0	0.0312154543666646	0.0312154543666646	1
LT0043_48/LT0043_48_166_71.tif	final	Binuclear	CP	15.0	3.622908688625106e-07	15.0	15.0	3.622908688625106e-07	3.622908688625106e-07	1
LT0043_48/LT0043_48_166_71.tif	final	Binuclear	CP_and_DP	15.0	2.192370422209669e-05	15.0	15.0	2.192370422209669e-05	2.192370422209669e-05	1
LT0043_48/LT0043_48_166_71.tif	final	Binuclear	DP	14.0	8.834139118704609e-07	14.0	14.0	8.834139118704609e-07	8.834139118704609e-07	1
LT0043_48/LT0043_48_166_71.tif	final	Interphase	CP	3.5	0.46577092193156266	2.25	4.75	0.23468855968380287	0.6968532841793225	2
LT0043_48/LT0043_48_166_71.tif	final	Interphase	CP_and_DP	2.5	0.4838089447706412	1.75	3.25	0.24536856406072555	0.7222493254805569	2
LT0043_48/LT0043_48_166_71.tif	final	Interphase	DP	2.0	0.5216666510140622	1.5	2.5	0.2870204190402962	0.7563128829878281	2
LT0043_48/LT0043_48_166_71.tif	final	Large	CP	3.75	0.1392907499441297	2.0	4.25	0.027977293583930363	0.21875259013653608	4
LT0043_48/LT0043_48_166_71.tif	final	Large	CP_and_DP	3.5	0.179592559989058	1.75	4.25	0.0034958809378743683	0.3480423589182464	4
LT0043_48/LT0043_48_166_71.tif	final	Large	DP	2.5	0.2588144659716495	1.75	3.25	0.003023697142567175	0.2990304518799612	4
LT0043_48/LT0043_48_166_71.tif	final	Metaphase	CP	11.0	0.00022567157023401765	10.5	11.5	0.00011453694634327648	0.00033680619412475884	2
LT0043_48/LT0043_48_166_71.tif	final	Metaphase	CP_and_DP	10.0	0.00237374128031955	8.5	11.5	0.0013456754123308751	0.0034018071483082253	2
LT0043_48/LT0043_48_166_71.tif	final	Metaphase	DP	11.5	0.00012646282481890045	10.75	12.25	7.579696625295069e-05	0.00017712868338485023	2
LT0043_48/LT0043_48_166_71.tif	final	Polylobed	CP	3.3333333333333335	0.5280279622649345	1.0	1.75	0.22681591820614952	0.8318662065769766	6
LT0043_48/LT0043_48_166_71.tif	final	Polylobed	CP_and_DP	2.6666666666666665	0.5486548973468383	1.0	1.0	0.46718786471699403	0.7443112982550026	6
LT0043_48/LT0043_48_166_71.tif	final	Polylobed	DP	2.5	0.42965791880980797	1.0	3.75	0.0012772308904972752	0.8199629303743992	6
LT0043_48/LT0043_48_166_71.tif	shuffled	Binuclear	CP	5.0	0.0846549787051896	5.0	5.0	0.0846549787051896	0.0846549787051896	1
LT0043_48/LT0043_48_166_71.tif	shuffled	Binuclear	CP_and_DP	5.0	0.0322759601233832	5.0	5.0	0.0322759601233832	0.0322759601233832	1
LT0043_48/LT0043_48_166_71.tif	shuffled	Binuclear	DP	14.0	9.353838112966298e-07	14.0	14.0	9.353838112966298e-07	9.353838112966298e-07	1
LT0043_48/LT0043_48_166_71.tif	shuffled	Interphase	CP	1.5	0.1543579287345369	1.25	1.75	0.13416618977163144	0.17454966769744235	2
LT0043_48/LT0043_48_166_71.tif	shuffled	Interphase	CP_and_DP	5.0	0.38433074799741174	3.0	7.0	0.19795694460118565	0.5707045513936377	2
LT0043_48/LT0043_48_166_71.tif	shuffled	Interphase	DP	9.0	0.02913880275300136	6.5	11.5	0.014569410861632189	0.043708194644370535	2
LT0043_48/LT0043_48_166_71.tif	shuffled	Large	CP	14.75	0.0102036719758826	14.75	15.0	0.004015495774074201	0.014040308804244301	4
LT0043_48/LT0043_48_166_71.tif	shuffled	Large	CP_and_DP	4.75	0.046962182665190005	4.5	5.25	0.0142851265704611	0.07380392259981344	4
LT0043_48/LT0043_48_166_71.tif	shuffled	Large	DP	10.0	0.004292029304131819	9.5	10.5	0.00021749085132849352	0.004816544553185375	4
LT0043_48/LT0043_48_166_71.tif	shuffled	Metaphase	CP	15.0	0.01817561510216535	15.0	15.0	0.015874007876981674	0.020477222327349026	2
LT0043_48/LT0043_48_166_71.tif	shuffled	Metaphase	CP_and_DP	10.5	0.02897424889302095	9.25	11.75	0.028243798290653377	0.029704699495388523	2
LT0043_48/LT0043_48_166_71.tif	shuffled	Metaphase	DP	7.0	0.019180954960664798	7.0	7.0	0.013820566154128949	0.02454134376720065	2
LT0043_48/LT0043_48_166_71.tif	shuffled	Polylobed	CP	3.0	0.17199347728408068	2.25	3.75	0.10473149539782348	0.1882836139548284	6
LT0043_48/LT0043_48_166_71.tif	shuffled	Polylobed	CP_and_DP	6.833333333333333	0.034482228046699114	5.25	6.75	0.02018659891648935	0.04764947635349935	6
LT0043_48/LT0043_48_166_71.tif	shuffled	Polylobed	DP	10.833333333333334	0.028566194011106286	11.25	12.75	0.00017310130884097528	0.0011131406560611749	6
LT0043_48/LT0043_48_166_74.tif	final	Apoptosis	CP	4.0	0.0066673516903828	4.0	4.0	0.0066673516903828	0.0066673516903828	1
LT0043_48/LT0043_48_166_74.tif	final	Apoptosis	CP_and_DP	5.0	0.0037686114312455	5.0	5.0	0.0037686114312455	0.0037686114312455	1
LT0043_48/LT0043_48_166_74.tif	final	Apoptosis	DP	8.0	0.0105158511689794	8.0	8.0	0.0105158511689794	0.0105158511689794	1
LT0043_48/LT0043_48_166_74.tif	final	Interphase	CP	5.666666666666667	0.626602705140551	1.0	8.0	0.4527897195195903	0.9399040571891777	3
LT0043_48/LT0043_48_166_74.tif	final	Interphase	CP_and_DP	5.666666666666667	0.5854149791055171	1.0	8.0	0.41888753710552296	0.8781224457116493	3
LT0043_48/LT0043_48_166_74.tif	final	Interphase	DP	3.3333333333333335	0.3905252324834756	1.0	4.5	0.255018006873458	0.584638719814525	3
LT0043_48/LT0043_48_166_74.tif	final	MetaphaseAlignment	CP	8.0	4.351840080109391e-06	8.0	8.0	4.351840080109391e-06	4.351840080109391e-06	1
LT0043_48/LT0043_48_166_74.tif	final	MetaphaseAlignment	CP_and_DP	10.0	6.021940387759657e-05	10.0	10.0	6.021940387759657e-05	6.021940387759657e-05	1
LT0043_48/LT0043_48_166_74.tif	final	MetaphaseAlignment	DP	10.0	0.0065939556105248	10.0	10.0	0.0065939556105248	0.0065939556105248	1
LT0043_48/LT0043_48_166_74.tif	final	Polylobed	CP	8.666666666666666	0.09261099660562587	7.0	12.0	0.00024048796095755157	0.1389161622153901	3
LT0043_48/LT0043_48_166_74.tif	final	Polylobed	CP_and_DP	6.333333333333333	0.3006719493638217	3.5	9.0	0.000754130334736301	0.4509865672699306	3
LT0043_48/LT0043_48_166_74.tif	final	Polylobed	DP	2.6666666666666665	0.35364011656060707	1.5	3.5	0.041349720062934005	0.5271831017458115	3
LT0043_48/LT0043_48_166_74.tif	shuffled	Apoptosis	CP	5.0	0.1252194451798431	5.0	5.0	0.1252194451798431	0.1252194451798431	1
LT0043_48/LT0043_48_166_74.tif	shuffled	Apoptosis	CP_and_DP	12.0	0.0268353264992217	12.0	12.0	0.0268353264992217	0.0268353264992217	1
LT0043_48/LT0043_48_166_74.tif	shuffled	Apoptosis	DP	3.0	0.0925892768491446	3.0	3.0	0.0925892768491446	0.0925892768491446	1
LT0043_48/LT0043_48_166_74.tif	shuffled	Interphase	CP	5.333333333333333	0.0985634051504664	2.5	7.5	0.05797440358643975	0.14332665711066706	3
LT0043_48/LT0043_48_166_74.tif	shuffled	Interphase	CP_and_DP	6.0	0.1028974972557018	2.0	8.5	0.0673913799722848	0.13721923076849268	3
LT0043_48/LT0043_48_166_74.tif	shuffled	Interphase	DP	10.333333333333334	0.0167457074447537	8.5	12.5	0.0134359008366309	0.01892702872805005	3
LT0043_48/LT0043_48_166_74.tif	shuffled	MetaphaseAlignment	CP	8.0	0.0317669647271277	8.0	8.0	0.0317669647271277	0.0317669647271277	1
LT0043_48/LT0043_48_166_74.tif	shuffled	MetaphaseAlignment	CP_and_DP	1.0	0.1281672484127751	1.0	1.0	0.1281672484127751	0.1281672484127751	1
LT0043_48/LT0043_48_166_74.tif	shuffled	MetaphaseAlignment	DP	14.0	0.0014200014376887	14.0	14.0	0.0014200014376887	0.0014200014376887	1
LT0043_48/LT0043_48_166_74.tif	shuffled	Polylobed	CP	3.0	0.17221877848395686	1.5	4.0	0.10706370879788299	0.22599793997005335	3
LT0043_48/LT0043_48_166_74.tif	shuffled	Polylobed	CP_and_DP	2.0	0.1859734484468408	1.5	2.5	0.1024063493445965	0.24183298509440693	3
LT0043_48/LT0043_48_166_74.tif	shuffled	Polylobed	DP	2.0	0.2846249808079733	1.5	2.5	0.11704392764552515	0.3791829546569314	3
LT0043_48/LT0043_48_166_79.tif	final	Large	CP	4.0	0.00436982194545415	3.0	5.0	0.0022861144517124254	0.006453529439195875	2
LT0043_48/LT0043_48_166_79.tif	final	Large	CP_and_DP	4.5	0.002565222725186535	4.25	4.75	0.001309545694857053	0.003820899755516018	2
LT0043_48/LT0043_48_166_79.tif	final	Large	DP	7.0	0.00011198357704375119	6.5	7.5	5.9879371395826786e-05	0.0001640877826916756	2
LT0043_48/LT0043_48_166_79.tif	final	Polylobed	CP	1.75	0.44466310064733294	1.0	2.25	0.0142650976841962	0.8670192185757477	4
LT0043_48/LT0043_48_166_79.tif	final	Polylobed	CP_and_DP	2.25	0.44785106587721857	1.0	3.25	0.0043514651632115	0.8915474349478164	4
LT0043_48/LT0043_48_166_79.tif	final	Polylobed	DP	3.75	0.40819254268551897	1.0	5.75	0.00031700809929785	0.7988296456355738	4
LT0043_48/LT0043_48_166_79.tif	shuffled	Large	CP	13.0	0.016758450889358997	12.0	14.0	0.012367209698995348	0.02114969207972265	2
LT0043_48/LT0043_48_166_79.tif	shuffled	Large	CP_and_DP	11.0	0.0079794514655923	10.5	11.5	0.00439212355215645	0.011566779379028148	2
LT0043_48/LT0043_48_166_79.tif	shuffled	Large	DP	6.0	0.1268259225054542	4.0	8.0	0.0661246674153121	0.1875271775955963	2
LT0043_48/LT0043_48_166_79.tif	shuffled	Polylobed	CP	5.25	0.08202929466930535	4.75	5.5	0.07403097942921633	0.09004125115189783	4
LT0043_48/LT0043_48_166_79.tif	shuffled	Polylobed	CP_and_DP	6.25	0.162780857168996	4.0	8.25	0.0006387473596636517	0.19279808893893027	4
LT0043_48/LT0043_48_166_79.tif	shuffled	Polylobed	DP	13.25	0.008883253210502325	12.75	15.0	0.0035268312777912247	0.0093020052216318	4
LT0043_48/LT0043_48_166_84.tif	final	Anaphase	CP	7.833333333333333	0.21480179438248806	3.5	11.75	3.6269659181325234e-06	0.3608057136651703	6
LT0043_48/LT0043_48_166_84.tif	final	Anaphase	CP_and_DP	8.166666666666666	0.14494814616240698	3.5	12.75	6.485381456788826e-05	0.3132639633632188	6
LT0043_48/LT0043_48_166_84.tif	final	Anaphase	DP	8.5	0.06182551204193021	4.25	12.0	0.00060775321095585	0.05098703856118772	6
LT0043_48/LT0043_48_166_84.tif	final	Interphase	CP	9.0	0.000367108318837478	8.0	10.0	0.0001601301228763171	0.0005427813555392499	3
