	Cell_UUID	Metadata_DNA	Mitocheck_Phenotypic_Class	Model_Feature_Type	Model_C	Model_l1_ratio	Model_Phenotypic_Class	Predicted_Probability
2246	7a77a49e-7bdb-4f95-820b-ffd06b2357c2	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	OutOfFocus	0.006947091448394938
2247	7a77a49e-7bdb-4f95-820b-ffd06b2357c2	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Polylobed	0.00790555844021315
2248	7a77a49e-7bdb-4f95-820b-ffd06b2357c2	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Prometaphase	0.0015328973947501977
2249	7a77a49e-7bdb-4f95-820b-ffd06b2357c2	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	SmallIrregular	0.0030515079080800605
2250	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	ADCCM	0.01668756629319456
2251	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Anaphase	0.22971638014251372
2252	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Apoptosis	0.05605851987509968
2253	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Binuclear	2.6574338333516957e-06
2254	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Elongated	0.002400259645105926
2255	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Grape	0.0013055456177634382
2256	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Hole	0.008911780012530027
2257	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Interphase	0.017273058117289162
2258	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Large	0.00019407594818968
2259	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Metaphase	0.06943855956041181
2260	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	MetaphaseAlignment	0.1688337325667775
2261	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	OutOfFocus	0.0003990024497167792
2262	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Polylobed	0.0006822979741663853
2263	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Prometaphase	0.2983185058558706
2264	813639a7-1e77-4b7c-9c85-87d7b575aa73	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	SmallIrregular	0.12977805850753743
2265	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP_and_DP	0.1	0.30000000000000004	ADCCM	0.009055571789432339
2266	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP_and_DP	0.1	0.30000000000000004	Anaphase	0.013461938082462481
2267	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP_and_DP	0.1	0.30000000000000004	Apoptosis	0.08715084877295584
2268	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP_and_DP	0.1	0.30000000000000004	Binuclear	0.0005246802244207475
2269	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP_and_DP	0.1	0.30000000000000004	Elongated	0.3979238054608373
2270	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP_and_DP	0.1	0.30000000000000004	Grape	0.009294959381395329
2271	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP_and_DP	0.1	0.30000000000000004	Hole	0.042080870700265324
2272	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP_and_DP	0.1	0.30000000000000004	Interphase	0.37483343215189757
2273	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP_and_DP	0.1	0.30000000000000004	Large	0.004127124714857106
2274	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP_and_DP	0.1	0.30000000000000004	Metaphase	0.010843092061215278
2275	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP_and_DP	0.1	0.30000000000000004	MetaphaseAlignment	0.00019780132776122723
2276	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP_and_DP	0.1	0.30000000000000004	OutOfFocus	0.0027539458353053247
2277	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP_and_DP	0.1	0.30000000000000004	Polylobed	0.023001822769543306
2278	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP_and_DP	0.1	0.30000000000000004	Prometaphase	0.002503968637663278
2279	82f7949b-4ea2-45c8-8dd9-7854caf49077	LT0010_27/LT0010_27_173_83.tif	Large	CP_and_DP	0.1	0.30000000000000004	SmallIrregular	0.022246138089987693
2280	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP_and_DP	0.1	0.30000000000000004	ADCCM	0.03387181076168589
2281	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP_and_DP	0.1	0.30000000000000004	Anaphase	0.02367144480100216
2282	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP_and_DP	0.1	0.30000000000000004	Apoptosis	0.007851904146691551
2283	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP_and_DP	0.1	0.30000000000000004	Binuclear	0.1988428155452073
2284	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP_and_DP	0.1	0.30000000000000004	Elongated	0.028690675911360212
2285	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP_and_DP	0.1	0.30000000000000004	Grape	0.10801652909802094
2286	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP_and_DP	0.1	0.30000000000000004	Hole	0.008923855813467064
2287	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP_and_DP	0.1	0.30000000000000004	Interphase	0.15838270113997296
2288	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP_and_DP	0.1	0.30000000000000004	Large	0.008398735708990884
2289	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP_and_DP	0.1	0.30000000000000004	Metaphase	0.010454404743563565
2290	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP_and_DP	0.1	0.30000000000000004	MetaphaseAlignment	0.010148116736436438
2291	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP_and_DP	0.1	0.30000000000000004	OutOfFocus	0.013682524553682277
2292	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP_and_DP	0.1	0.30000000000000004	Polylobed	0.26819768586110593
2293	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP_and_DP	0.1	0.30000000000000004	Prometaphase	0.02215451119935327
2294	88fb73bf-8479-4d48-960a-05dd3385b013	LT0013_38/LT0013_38_42_75.tif	MetaphaseAlignment	CP_and_DP	0.1	0.30000000000000004	SmallIrregular	0.09871228397945965
2295	8b37e147-978d-41bb-ae9d-ce51b8860a69	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	ADCCM	0.00010285582026648838
2296	8b37e147-978d-41bb-ae9d-ce51b8860a69	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Anaphase	0.8458153435268776
2297	8b37e147-978d-41bb-ae9d-ce51b8860a69	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Apoptosis	0.14920136604048392
2298	8b37e147-978d-41bb-ae9d-ce51b8860a69	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Binuclear	1.4648086863113573e-07
2299	8b37e147-978d-41bb-ae9d-ce51b8860a69	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Elongated	9.032053194484263e-05
2300	8b37e147-978d-41bb-ae9d-ce51b8860a69	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Grape	6.640135620136573e-06
2301	8b37e147-978d-41bb-ae9d-ce51b8860a69	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Hole	6.373786745983768e-06
2302	8b37e147-978d-41bb-ae9d-ce51b8860a69	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Interphase	2.5660443040109206e-05
2303	8b37e147-978d-41bb-ae9d-ce51b8860a69	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Large	2.3145497407313486e-06
2304	8b37e147-978d-41bb-ae9d-ce51b8860a69	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Metaphase	0.0035619526988972944
2305	8b37e147-978d-41bb-ae9d-ce51b8860a69	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	MetaphaseAlignment	0.00022947603486141288
2306	8b37e147-978d-41bb-ae9d-ce51b8860a69	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	OutOfFocus	1.2768487991139177e-05
2307	8b37e147-978d-41bb-ae9d-ce51b8860a69	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Polylobed	2.0971292358836586e-05
2308	8b37e147-978d-41bb-ae9d-ce51b8860a69	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Prometaphase	0.0008668526990065153
2309	8b37e147-978d-41bb-ae9d-ce51b8860a69	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	SmallIrregular	5.6957471296301034e-05
2310	8ca08e95-e849-4fba-a1fd-a7ba585b314b	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	ADCCM	1.37342773893773e-06
2311	8ca08e95-e849-4fba-a1fd-a7ba585b314b	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Anaphase	4.2216593051365595e-05
2312	8ca08e95-e849-4fba-a1fd-a7ba585b314b	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Apoptosis	0.9998167641007255
2313	8ca08e95-e849-4fba-a1fd-a7ba585b314b	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Binuclear	9.668460252181911e-08
2314	8ca08e95-e849-4fba-a1fd-a7ba585b314b	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Elongated	3.8454827515396685e-07
2315	8ca08e95-e849-4fba-a1fd-a7ba585b314b	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Grape	1.089921203406112e-06
2316	8ca08e95-e849-4fba-a1fd-a7ba585b314b	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Hole	4.776886398349618e-05
2317	8ca08e95-e849-4fba-a1fd-a7ba585b314b	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Interphase	2.4835575377023045e-08
2318	8ca08e95-e849-4fba-a1fd-a7ba585b314b	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Large	1.5999720474796847e-07
2319	8ca08e95-e849-4fba-a1fd-a7ba585b314b	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Metaphase	1.3299586527026497e-05
2320	8ca08e95-e849-4fba-a1fd-a7ba585b314b	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	MetaphaseAlignment	6.423065742624079e-05
2321	8ca08e95-e849-4fba-a1fd-a7ba585b314b	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	OutOfFocus	5.540961481317861e-09
2322	8ca08e95-e849-4fba-a1fd-a7ba585b314b	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Polylobed	5.471307304989105e-07
2323	8ca08e95-e849-4fba-a1fd-a7ba585b314b	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	Prometaphase	1.1841463537980747e-05
2324	8ca08e95-e849-4fba-a1fd-a7ba585b314b	LT0019_06/LT0019_06_140_70.tif	Apoptosis	CP_and_DP	0.1	0.30000000000000004	SmallIrregular	1.9664845641084173e-07
2325	8de3a720-3262-48d0-8b5b-41e8407491f9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	ADCCM	0.0003237545688927339
2326	8de3a720-3262-48d0-8b5b-41e8407491f9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Anaphase	4.2556910416705705e-05
2327	8de3a720-3262-48d0-8b5b-41e8407491f9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Apoptosis	0.0002677060460272575
2328	8de3a720-3262-48d0-8b5b-41e8407491f9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Binuclear	0.9799575425500399
2329	8de3a720-3262-48d0-8b5b-41e8407491f9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Elongated	0.00011263903646518514
2330	8de3a720-3262-48d0-8b5b-41e8407491f9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Grape	0.0009876357887552444
2331	8de3a720-3262-48d0-8b5b-41e8407491f9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Hole	0.0020323607176078846
2332	8de3a720-3262-48d0-8b5b-41e8407491f9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Interphase	0.00017603640845111464
2333	8de3a720-3262-48d0-8b5b-41e8407491f9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Large	0.00044603662603829154
2334	8de3a720-3262-48d0-8b5b-41e8407491f9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Metaphase	5.495548301068186e-05
2335	8de3a720-3262-48d0-8b5b-41e8407491f9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	MetaphaseAlignment	0.00020947634785979362
2336	8de3a720-3262-48d0-8b5b-41e8407491f9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	OutOfFocus	0.0002585954474796369
2337	8de3a720-3262-48d0-8b5b-41e8407491f9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Polylobed	0.01479057453640357
2338	8de3a720-3262-48d0-8b5b-41e8407491f9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Prometaphase	0.00013272343437926063
2339	8de3a720-3262-48d0-8b5b-41e8407491f9	LT0013_38/LT0013_38_42_75.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	SmallIrregular	0.00020740609817266744
2340	93757aba-7795-4579-b73f-369eb469d2f4	LT0019_06/LT0019_06_140_70.tif	Interphase	CP_and_DP	0.1	0.30000000000000004	ADCCM	8.197825867167032e-06
2341	93757aba-7795-4579-b73f-369eb469d2f4	LT0019_06/LT0019_06_140_70.tif	Interphase	CP_and_DP	0.1	0.30000000000000004	Anaphase	0.0065689807996343235
2342	93757aba-7795-4579-b73f-369eb469d2f4	LT0019_06/LT0019_06_140_70.tif	Interphase	CP_and_DP	0.1	0.30000000000000004	Apoptosis	0.9927527886616601
2343	93757aba-7795-4579-b73f-369eb469d2f4	LT0019_06/LT0019_06_140_70.tif	Interphase	CP_and_DP	0.1	0.30000000000000004	Binuclear	3.0525877457440675e-08
2344	93757aba-7795-4579-b73f-369eb469d2f4	LT0019_06/LT0019_06_140_70.tif	Interphase	CP_and_DP	0.1	0.30000000000000004	Elongated	5.51344610880905e-06
2345	93757aba-7795-4579-b73f-369eb469d2f4	LT0019_06/LT0019_06_140_70.tif	Interphase	CP_and_DP	0.1	0.30000000000000004	Grape	1.7346270261881894e-06
2346	93757aba-7795-4579-b73f-369eb469d2f4	LT0019_06/LT0019_06_140_70.tif	Interphase	CP_and_DP	0.1	0.30000000000000004	Hole	5.774316567965932e-06
2347	93757aba-7795-4579-b73f-369eb469d2f4	LT0019_06/LT0019_06_140_70.tif	Interphase	CP_and_DP	0.1	0.30000000000000004	Interphase	1.7087325681166048e-07
2348	93757aba-7795-4579-b73f-369eb469d2f4	LT0019_06/LT0019_06_140_70.tif	Interphase	CP_and_DP	0.1	0.30000000000000004	Large	9.287009305372875e-07
2349	93757aba-7795-4579-b73f-369eb469d2f4	LT0019_06/LT0019_06_140_70.tif	Interphase	CP_and_DP	0.1	0.30000000000000004	Metaphase	0.0005303565026785645
2350	93757aba-7795-4579-b73f-369eb469d2f4	LT0019_06/LT0019_06_140_70.tif	Interphase	CP_and_DP	0.1	0.30000000000000004	MetaphaseAlignment	6.695735597055342e-05
2351	93757aba-7795-4579-b73f-369eb469d2f4	LT0019_06/LT0019_06_140_70.tif	Interphase	CP_and_DP	0.1	0.30000000000000004	OutOfFocus	7.869299164896804e-08
2352	93757aba-7795-4579-b73f-369eb469d2f4	LT0019_06/LT0019_06_140_70.tif	Interphase	CP_and_DP	0.1	0.30000000000000004	Polylobed	3.96990555003374e-06
2353	93757aba-7795-4579-b73f-369eb469d2f4	LT0019_06/LT0019_06_140_70.tif	Interphase	CP_and_DP	0.1	0.30000000000000004	Prometaphase	5.1770267821900386e-05
2354	93757aba-7795-4579-b73f-369eb469d2f4	LT0019_06/LT0019_06_140_70.tif	Interphase	CP_and_DP	0.1	0.30000000000000004	SmallIrregular	2.7474980579120398e-06
2355	97b88651-f55d-467a-8a73-df513008246a	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	ADCCM	0.0026507691467774603
2356	97b88651-f55d-467a-8a73-df513008246a	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Anaphase	0.00014499761859748956
2357	97b88651-f55d-467a-8a73-df513008246a	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Apoptosis	0.00055044538958272
2358	97b88651-f55d-467a-8a73-df513008246a	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Binuclear	0.44310739368271385
2359	97b88651-f55d-467a-8a73-df513008246a	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Elongated	0.0006360872652901172
2360	97b88651-f55d-467a-8a73-df513008246a	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Grape	0.04357856323573258
2361	97b88651-f55d-467a-8a73-df513008246a	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Hole	0.0005875033160282644
2362	97b88651-f55d-467a-8a73-df513008246a	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Interphase	0.00011817473233972343
2363	97b88651-f55d-467a-8a73-df513008246a	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Large	0.01322051567016456
2364	97b88651-f55d-467a-8a73-df513008246a	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Metaphase	8.770346969296192e-05
2365	97b88651-f55d-467a-8a73-df513008246a	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	MetaphaseAlignment	0.0008780330605238923
2366	97b88651-f55d-467a-8a73-df513008246a	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	OutOfFocus	0.0012166297900983688
2367	97b88651-f55d-467a-8a73-df513008246a	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Polylobed	0.4895501517413447
2368	97b88651-f55d-467a-8a73-df513008246a	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Prometaphase	0.0007771921541803123
2369	97b88651-f55d-467a-8a73-df513008246a	LT0017_19/LT0017_19_365_65.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	SmallIrregular	0.002895839726933211
2370	9bbecf9e-9fd0-4a65-90dc-b20d80a4587d	LT0010_27/LT0010_27_173_83.tif	Elongated	CP_and_DP	0.1	0.30000000000000004	ADCCM	0.0009210991392925267
2371	9bbecf9e-9fd0-4a65-90dc-b20d80a4587d	LT0010_27/LT0010_27_173_83.tif	Elongated	CP_and_DP	0.1	0.30000000000000004	Anaphase	0.0013350304100593804
2372	9bbecf9e-9fd0-4a65-90dc-b20d80a4587d	LT0010_27/LT0010_27_173_83.tif	Elongated	CP_and_DP	0.1	0.30000000000000004	Apoptosis	0.00032604872341170023
2373	9bbecf9e-9fd0-4a65-90dc-b20d80a4587d	LT0010_27/LT0010_27_173_83.tif	Elongated	CP_and_DP	0.1	0.30000000000000004	Binuclear	0.00010259093318941614
2374	9bbecf9e-9fd0-4a65-90dc-b20d80a4587d	LT0010_27/LT0010_27_173_83.tif	Elongated	CP_and_DP	0.1	0.30000000000000004	Elongated	0.9164278169778493
2375	9bbecf9e-9fd0-4a65-90dc-b20d80a4587d	LT0010_27/LT0010_27_173_83.tif	Elongated	CP_and_DP	0.1	0.30000000000000004	Grape	0.00028376604147592
2376	9bbecf9e-9fd0-4a65-90dc-b20d80a4587d	LT0010_27/LT0010_27_173_83.tif	Elongated	CP_and_DP	0.1	0.30000000000000004	Hole	0.004482219140679918
2377	9bbecf9e-9fd0-4a65-90dc-b20d80a4587d	LT0010_27/LT0010_27_173_83.tif	Elongated	CP_and_DP	0.1	0.30000000000000004	Interphase	0.0033322087058151066
2378	9bbecf9e-9fd0-4a65-90dc-b20d80a4587d	LT0010_27/LT0010_27_173_83.tif	Elongated	CP_and_DP	0.1	0.30000000000000004	Large	0.000843570269840185
2379	9bbecf9e-9fd0-4a65-90dc-b20d80a4587d	LT0010_27/LT0010_27_173_83.tif	Elongated	CP_and_DP	0.1	0.30000000000000004	Metaphase	0.031196855731658722
2380	9bbecf9e-9fd0-4a65-90dc-b20d80a4587d	LT0010_27/LT0010_27_173_83.tif	Elongated	CP_and_DP	0.1	0.30000000000000004	MetaphaseAlignment	9.730598019173678e-05
2381	9bbecf9e-9fd0-4a65-90dc-b20d80a4587d	LT0010_27/LT0010_27_173_83.tif	Elongated	CP_and_DP	0.1	0.30000000000000004	OutOfFocus	0.0009826648274388788
2382	9bbecf9e-9fd0-4a65-90dc-b20d80a4587d	LT0010_27/LT0010_27_173_83.tif	Elongated	CP_and_DP	0.1	0.30000000000000004	Polylobed	2.80743010137835e-05
2383	9bbecf9e-9fd0-4a65-90dc-b20d80a4587d	LT0010_27/LT0010_27_173_83.tif	Elongated	CP_and_DP	0.1	0.30000000000000004	Prometaphase	5.338843159214629e-05
2384	9bbecf9e-9fd0-4a65-90dc-b20d80a4587d	LT0010_27/LT0010_27_173_83.tif	Elongated	CP_and_DP	0.1	0.30000000000000004	SmallIrregular	0.03958736038649103
2385	9e1225c6-a80f-4638-a8dd-08aa6911790f	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	ADCCM	2.461988189084037e-05
2386	9e1225c6-a80f-4638-a8dd-08aa6911790f	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Anaphase	2.8827378920577126e-07
2387	9e1225c6-a80f-4638-a8dd-08aa6911790f	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Apoptosis	4.160149237466245e-06
2388	9e1225c6-a80f-4638-a8dd-08aa6911790f	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Binuclear	0.0022742134532282377
2389	9e1225c6-a80f-4638-a8dd-08aa6911790f	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Elongated	7.991564101258936e-06
2390	9e1225c6-a80f-4638-a8dd-08aa6911790f	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Grape	0.0020624135327381443
2391	9e1225c6-a80f-4638-a8dd-08aa6911790f	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Hole	3.5846686803193937e-06
2392	9e1225c6-a80f-4638-a8dd-08aa6911790f	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Interphase	2.9139418746453903e-10
2393	9e1225c6-a80f-4638-a8dd-08aa6911790f	LT0013_38/LT0013_38_42_95.tif	Binuclear	CP_and_DP	0.1	0.30000000000000004	Large	3.242589267837052e-05
